codice,aeroporto_partenza,numero_voli,ritardo_minimo,ritardo_massimo,ritardo_medio,tasso_cancellazione,mese
OH,LEX,11,20.0,156.0,20.27,0.0,2
MQ,BOI,10,1.0,48.0,8.9,0.0,4
G4,LEX,6,34.0,59.0,15.5,16.67,8
9E,CMH,5,0.0,-14.0,0.0,0.0,3
OO,EVV,3,0.0,-12.0,0.0,0.0,11
AS,KOA,13,8.0,56.0,11.69,0.0,11
G4,PHX,1,0.0,-8.0,0.0,0.0,5
9E,BTV,9,2.0,192.0,41.0,0.0,5
UA,SYR,4,4.0,78.0,23.25,0.0,12
WN,DSM,11,9.0,161.0,41.73,0.0,1
UA,EUG,13,7.0,64.0,13.31,0.0,7
MQ,HOU,9,7.0,286.0,32.56,11.11,12
AS,IAD,9,14.0,18.0,3.56,0.0,2
9E,MLU,6,228.0,228.0,38.0,16.67,12
G4,BMI,1,0.0,-13.0,0.0,0.0,10
YX,MYR,4,7.0,129.0,39.0,0.0,7
MQ,HHH,3,0.0,-6.0,0.0,0.0,3
F9,SRQ,2,30.0,30.0,15.0,0.0,5
AS,FAT,4,5.0,5.0,1.25,0.0,2
UA,PWM,3,0.0,-22.0,0.0,0.0,3
B6,IAH,6,8.0,29.0,10.0,0.0,6
MQ,FSM,10,2.0,863.0,104.7,0.0,12
UA,BUF,5,14.0,55.0,18.6,0.0,12
G4,CAK,5,5.0,5.0,1.0,0.0,1
G4,SDF,5,14.0,18.0,6.4,0.0,4
9E,SAV,9,23.0,124.0,22.22,0.0,5
G4,MOT,4,5.0,32.0,12.5,0.0,5
AA,MYR,1,113.0,113.0,113.0,0.0,12
OO,LGB,2,11.0,11.0,5.5,0.0,11
9E,AUS,3,0.0,-1.0,0.0,0.0,4
OO,PRC,2,0.0,-10.0,0.0,0.0,8
G4,ELM,1,0.0,-11.0,0.0,0.0,8
G4,MDT,3,129.0,129.0,43.0,0.0,9
MQ,BUF,4,2.0,7.0,2.25,0.0,7
F9,MCI,1,155.0,155.0,155.0,0.0,4
F9,PBI,2,83.0,83.0,41.5,50.0,8
WN,ATL,266,1.0,299.0,5.66,1.5,10
OO,PDX,86,1.0,116.0,8.42,0.0,6
HA,OGG,114,1.0,213.0,6.27,0.0,8
9E,BTV,14,4.0,120.0,8.86,0.0,12
DL,LAS,137,1.0,277.0,8.56,0.0,9
AA,FAT,12,10.0,105.0,14.92,0.0,9
WN,BNA,432,1.0,307.0,15.19,0.46,7
UA,SJC,15,8.0,75.0,11.8,0.0,1
WN,BHM,35,2.0,227.0,12.51,0.0,3
AA,SAT,72,1.0,141.0,10.89,1.39,4
B6,LGA,70,1.0,508.0,29.49,0.0,5
MQ,GGG,4,12.0,12.0,3.0,0.0,8
AS,EWR,30,6.0,212.0,25.6,0.0,11
NK,LAX,91,5.0,334.0,11.07,0.0,9
YX,EWR,243,1.0,121.0,5.41,0.41,10
DL,LIT,13,4.0,4.0,0.31,0.0,9
AA,BTV,17,2.0,49.0,3.18,0.0,9
DL,STL,50,1.0,541.0,35.68,2.0,7
AS,AUS,24,6.0,581.0,35.17,0.0,11
AS,SNA,44,1.0,153.0,10.43,2.27,3
9E,OMA,8,2.0,10.0,1.75,0.0,8
UA,PHX,81,1.0,37.0,1.59,0.0,9
UA,BWI,29,10.0,41.0,2.38,0.0,9
MQ,BUF,4,2.0,3.0,1.25,0.0,10
AS,SMF,4,3.0,3.0,0.75,0.0,2
F9,MKE,7,75.0,75.0,10.71,0.0,2
MQ,TXK,7,27.0,54.0,11.57,0.0,9
AA,STX,12,10.0,128.0,14.58,8.33,3
OO,SAF,8,2.0,32.0,6.5,0.0,1
AS,PSP,11,41.0,41.0,3.73,0.0,5
UA,SDF,8,38.0,38.0,4.75,12.5,8
MQ,ABI,13,1.0,153.0,28.0,0.0,12
UA,MEM,17,3.0,139.0,13.0,0.0,6
NK,SMF,10,1.0,1.0,0.1,0.0,1
OO,LGA,22,15.0,1057.0,109.59,9.09,7
AA,STT,9,84.0,84.0,9.33,0.0,10
OO,BHM,11,6.0,47.0,4.82,0.0,10
DL,ECP,23,1.0,87.0,8.04,0.0,6
AS,IAH,3,47.0,47.0,15.67,0.0,10
MQ,FAR,5,218.0,218.0,43.6,0.0,10
UA,SNA,57,2.0,60.0,6.37,0.0,6
AA,OMA,19,1.0,314.0,27.42,0.0,2
MQ,COU,11,4.0,151.0,34.27,0.0,3
DL,TVC,6,9.0,9.0,1.5,0.0,10
DL,OMA,15,10.0,65.0,12.0,0.0,5
NK,EWR,73,1.0,236.0,16.78,8.22,6
AA,MRY,8,2.0,73.0,13.88,0.0,10
OO,TWF,8,18.0,40.0,7.25,0.0,7
OH,CVG,18,6.0,164.0,33.0,5.56,8
9E,HPN,9,41.0,899.0,145.89,0.0,1
DL,CHS,39,1.0,42.0,2.87,0.0,10
NK,RIC,19,2.0,194.0,22.42,0.0,8
OO,JFK,25,6.0,143.0,21.76,8.0,6
OH,SDF,14,1.0,660.0,49.14,0.0,11
B6,DEN,7,16.0,130.0,36.29,0.0,5
9E,MDT,4,12.0,21.0,8.25,0.0,12
UA,PWM,12,4.0,61.0,12.33,0.0,8
DL,CID,2,7.0,7.0,3.5,0.0,7
AA,BHM,3,89.0,89.0,29.67,0.0,9
OO,MQT,5,0.0,-4.0,0.0,0.0,6
AA,ELP,15,1.0,226.0,31.2,0.0,6
YX,AVL,8,4.0,4.0,0.5,0.0,5
UA,SRQ,14,11.0,132.0,17.64,7.14,5
OO,HDN,7,3.0,151.0,38.14,0.0,11
MQ,GSO,9,2.0,155.0,17.44,0.0,2
DL,MOB,1,0.0,-3.0,0.0,0.0,5
DL,JAC,10,36.0,61.0,14.7,0.0,8
AA,STS,4,22.0,164.0,55.0,0.0,5
OH,BNA,4,64.0,64.0,16.0,0.0,9
OO,FNT,8,18.0,294.0,62.63,0.0,8
HA,ONT,1,1.0,1.0,1.0,0.0,12
OO,CMX,6,2.0,99.0,39.0,16.67,1
AA,BHM,5,1.0,82.0,16.6,0.0,10
YX,TUL,1,0.0,-12.0,0.0,0.0,4
OH,BUF,1,0.0,-27.0,0.0,0.0,2
UA,RIC,11,3.0,57.0,5.82,0.0,4
9E,ABE,4,2.0,2.0,0.5,0.0,4
F9,PSE,4,25.0,25.0,6.25,0.0,7
B6,ROC,3,35.0,35.0,11.67,0.0,12
9E,HPN,2,0.0,-13.0,0.0,50.0,7
9E,DLH,1,0.0,-9.0,0.0,0.0,5
F9,TYS,1,0.0,-6.0,0.0,0.0,9
AS,CVG,2,5.0,5.0,2.5,0.0,5
OO,DTW,208,1.0,907.0,19.91,0.0,5
DL,RDU,87,2.0,448.0,14.78,0.0,11
DL,SAV,30,1.0,292.0,14.4,0.0,4
9E,DTW,87,1.0,714.0,12.45,0.0,9
9E,BUF,16,0.0,-1.0,0.0,0.0,4
F9,BOS,8,18.0,150.0,35.63,0.0,2
UA,MSY,60,3.0,160.0,6.72,0.0,11
WN,ONT,83,1.0,314.0,10.23,1.2,3
WN,CVG,19,2.0,86.0,11.05,0.0,8
OH,SDF,14,3.0,93.0,6.86,0.0,9
WN,ISP,21,3.0,82.0,6.33,0.0,8
WN,RNO,76,1.0,179.0,11.82,0.0,9
F9,PHL,65,1.0,248.0,23.78,0.0,2
B6,DFW,5,5.0,81.0,25.0,0.0,11
WN,CHS,27,4.0,36.0,3.81,0.0,12
MQ,XNA,42,4.0,90.0,13.26,0.0,6
OO,XNA,16,2.0,329.0,22.56,0.0,7
UA,SDF,8,2.0,61.0,10.75,0.0,11
NK,DTW,82,1.0,138.0,14.66,4.88,1
OH,CAE,21,1.0,129.0,8.38,0.0,4
MQ,LBB,24,5.0,1043.0,49.63,8.33,3
AA,JAX,41,1.0,183.0,9.56,0.0,11
YX,DSM,12,25.0,57.0,6.83,0.0,4
G4,AZA,47,3.0,53.0,3.85,0.0,11
OH,ALB,13,14.0,304.0,43.69,23.08,7
DL,SAT,48,2.0,119.0,5.58,0.0,1
MQ,ABQ,13,5.0,101.0,21.69,0.0,6
WN,OGG,45,3.0,50.0,2.82,0.0,8
F9,BNA,10,1.0,3.0,0.4,0.0,11
B6,ORD,10,10.0,97.0,15.9,0.0,11
OO,SWO,6,33.0,88.0,20.17,0.0,10
F9,ONT,33,2.0,120.0,10.73,0.0,10
OO,ONT,15,1.0,269.0,34.0,0.0,3
YX,DFW,1,40.0,40.0,40.0,0.0,2
MQ,EWR,6,10.0,10.0,1.67,0.0,2
OH,HPN,27,1.0,437.0,29.48,0.0,6
F9,MCI,3,29.0,29.0,9.67,0.0,12
OO,FWA,26,2.0,432.0,35.15,0.0,4
9E,GSP,14,7.0,80.0,15.0,0.0,12
UA,ABQ,19,13.0,13.0,0.68,5.26,9
WN,HRL,17,3.0,143.0,18.12,0.0,4
WN,ITO,20,1.0,3.0,0.2,0.0,3
OO,RDD,14,7.0,166.0,16.21,0.0,7
MQ,MSY,13,3.0,33.0,3.92,0.0,3
OO,PLN,9,9.0,73.0,12.67,0.0,7
DL,DSM,11,0.0,0.0,0.0,0.0,6
OO,CDC,3,4.0,4.0,1.33,33.33,3
9E,CHS,19,8.0,41.0,3.16,10.53,1
OO,MEM,7,21.0,166.0,55.71,0.0,7
AA,RNO,15,1.0,20.0,1.67,0.0,4
G4,ABE,17,2.0,32.0,2.0,0.0,10
9E,RIC,16,0.0,-2.0,0.0,0.0,11
AA,JAC,11,1.0,73.0,20.36,0.0,8
OO,SHR,5,30.0,122.0,30.4,0.0,8
MQ,FSD,7,0.0,-5.0,0.0,0.0,4
UA,COS,12,2.0,54.0,6.42,16.67,11
MQ,GSP,10,1.0,21.0,3.5,0.0,3
OO,SYR,13,3.0,54.0,6.31,15.38,8
AA,PSP,15,2.0,200.0,18.27,0.0,11
OO,HRL,1,16.0,16.0,16.0,0.0,1
F9,PDX,16,2.0,135.0,31.13,0.0,4
HA,PHX,7,7.0,29.0,8.57,0.0,3
OO,DVL,3,8.0,8.0,2.67,0.0,2
F9,AUS,2,9.0,9.0,4.5,50.0,1
9E,ILM,6,14.0,14.0,2.33,0.0,3
YX,MDT,5,16.0,21.0,7.4,0.0,1
MQ,SHV,4,0.0,-2.0,0.0,0.0,11
F9,OMA,3,0.0,0.0,0.0,0.0,2
OO,MTJ,5,4.0,87.0,19.2,0.0,12
OH,CHA,6,143.0,143.0,23.83,0.0,8
B6,SYR,10,40.0,44.0,8.4,0.0,2
G4,BWI,5,1.0,1.0,0.2,0.0,3
9E,RST,2,18.0,18.0,9.0,0.0,6
G4,BOS,5,0.0,-4.0,0.0,0.0,8
DL,OAJ,4,2.0,2.0,0.5,0.0,3
AS,CHS,1,22.0,22.0,22.0,0.0,8
OO,TVC,2,8.0,8.0,4.0,0.0,11
9E,VLD,3,151.0,151.0,50.33,0.0,7
YX,HSV,2,3.0,3.0,1.5,0.0,9
MQ,PIT,2,152.0,152.0,76.0,0.0,6
MQ,SAV,1,0.0,-23.0,0.0,0.0,9
OH,CHO,1,0.0,-11.0,0.0,0.0,3
OO,MTJ,1,0.0,-29.0,0.0,0.0,4
UA,PVD,1,0.0,-8.0,0.0,0.0,8
DL,ATL,1913,1.0,742.0,10.11,0.42,9
B6,BQN,18,1.0,238.0,22.94,5.56,8
WN,BWI,621,1.0,302.0,20.73,0.0,5
WN,AUS,352,1.0,244.0,15.46,0.28,7
UA,CID,11,2.0,4.0,0.55,0.0,10
OO,IAH,92,1.0,845.0,35.93,0.0,6
WN,PHX,497,1.0,167.0,9.94,0.2,8
B6,PBI,87,2.0,180.0,15.99,0.0,4
MQ,MIA,99,2.0,311.0,24.13,1.01,5
UA,PDX,58,1.0,169.0,15.69,0.0,3
OO,SFO,286,1.0,737.0,25.15,4.9,2
AA,DCA,243,1.0,801.0,25.3,5.76,8
AA,PBI,50,1.0,250.0,26.68,2.0,7
NK,PHL,53,3.0,292.0,30.26,5.66,8
DL,GRR,27,3.0,230.0,13.59,0.0,5
9E,JFK,107,1.0,147.0,7.22,2.8,2
G4,USA,14,3.0,150.0,27.57,0.0,6
F9,PHL,105,1.0,328.0,27.45,2.86,3
WN,BOS,51,1.0,226.0,15.22,0.0,6
B6,FLL,126,1.0,333.0,17.22,5.56,6
9E,EWR,12,3.0,59.0,16.0,0.0,12
YX,ORD,157,1.0,147.0,3.29,0.64,4
OO,OKC,61,1.0,398.0,29.66,1.64,8
UA,PIT,31,6.0,165.0,15.84,0.0,7
DL,DCA,67,9.0,352.0,32.69,4.48,1
MQ,AMA,21,10.0,72.0,15.71,9.52,5
OH,BDL,21,7.0,96.0,13.62,9.52,8
HA,HNL,235,1.0,737.0,11.51,1.7,4
AA,CLE,45,2.0,115.0,10.53,0.0,12
YX,BUF,21,3.0,138.0,8.14,0.0,11
F9,DTW,27,5.0,554.0,37.67,3.7,4
F9,STL,8,7.0,1120.0,194.63,0.0,11
OO,RNO,26,1.0,101.0,9.62,0.0,8
UA,SFO,353,1.0,676.0,14.5,0.57,4
WN,OMA,58,1.0,86.0,4.86,0.0,11
OO,RDU,9,4.0,7.0,1.22,0.0,10
DL,SYR,13,10.0,10.0,0.77,0.0,4
UA,SJU,31,1.0,337.0,17.87,0.0,12
OO,LAS,18,3.0,68.0,13.33,0.0,8
NK,MIA,42,2.0,135.0,16.67,2.38,5
OH,CID,13,2.0,113.0,18.46,0.0,8
OO,MCI,11,1.0,46.0,7.45,0.0,3
F9,DFW,98,1.0,326.0,25.3,5.1,6
DL,MSN,10,2.0,9.0,2.0,0.0,2
WN,ECP,10,1.0,16.0,2.0,0.0,2
OO,ABQ,35,6.0,226.0,19.66,0.0,5
AA,BTV,8,1.0,27.0,6.38,0.0,8
AS,FLL,11,3.0,172.0,37.73,0.0,4
OO,DVL,2,0.0,-4.0,0.0,0.0,4
YX,ROC,18,12.0,318.0,22.67,0.0,2
DL,ONT,17,6.0,99.0,6.76,0.0,4
OO,CVG,5,1.0,126.0,25.4,0.0,3
AA,SMF,21,1.0,20.0,1.71,0.0,2
F9,LAX,12,13.0,214.0,51.42,16.67,5
WN,SRQ,31,1.0,126.0,19.35,0.0,7
YX,SYR,15,7.0,21.0,3.93,0.0,12
OO,CLE,13,2.0,174.0,18.46,0.0,2
DL,FAR,7,1.0,7.0,1.43,0.0,9
MQ,GRK,7,1.0,5.0,0.86,0.0,2
DL,OMA,15,8.0,25.0,2.87,0.0,6
AA,HNL,19,3.0,167.0,11.11,0.0,8
OO,PIT,6,48.0,48.0,8.0,0.0,6
DL,RNO,6,83.0,430.0,85.5,0.0,2
UA,GSP,3,1.0,13.0,4.67,0.0,5
B6,HYA,4,19.0,269.0,72.0,0.0,7
OO,LAW,10,21.0,56.0,10.3,0.0,10
HA,SJC,5,2.0,26.0,5.6,0.0,9
OO,RDM,34,1.0,145.0,13.38,0.0,8
OH,PVD,9,76.0,142.0,24.22,0.0,5
B6,SLC,10,3.0,66.0,8.2,0.0,6
UA,RDM,8,16.0,52.0,17.13,0.0,7
G4,HOU,4,14.0,14.0,3.5,0.0,3
MQ,MAF,16,2.0,40.0,5.56,6.25,11
G4,MYR,4,0.0,-8.0,0.0,0.0,11
F9,LGA,26,2.0,141.0,22.0,0.0,12
OO,CHO,9,1.0,58.0,10.89,0.0,10
G4,BNA,32,5.0,78.0,14.75,0.0,6
OO,INL,5,22.0,144.0,40.0,0.0,8
OO,LFT,17,2.0,133.0,14.53,0.0,8
G4,MOT,2,0.0,-13.0,0.0,0.0,4
B6,SAT,4,52.0,69.0,30.25,0.0,10
UA,SYR,10,1.0,37.0,8.5,0.0,4
OH,SRQ,3,0.0,-8.0,0.0,0.0,4
OO,TRI,5,18.0,307.0,73.0,0.0,1
HA,SAN,5,16.0,40.0,16.0,0.0,3
G4,SCK,2,70.0,70.0,35.0,0.0,3
DL,JAN,15,1.0,250.0,17.47,0.0,12
9E,VLD,4,3.0,58.0,15.25,0.0,4
YX,SYR,11,4.0,22.0,2.36,0.0,4
AS,BET,4,3.0,34.0,9.25,0.0,12
MQ,SRQ,2,42.0,45.0,43.5,0.0,12
YX,BWI,5,0.0,-7.0,0.0,0.0,7
AS,ONT,10,6.0,25.0,11.8,0.0,6
AS,BET,3,0.0,-2.0,0.0,33.33,1
9E,GNV,7,107.0,107.0,15.29,0.0,3
F9,GRR,8,22.0,64.0,14.88,0.0,6
G4,JAX,3,3.0,3.0,1.0,0.0,4
MQ,GPT,2,0.0,-4.0,0.0,0.0,10
UA,MTJ,4,0.0,-1.0,0.0,0.0,11
AS,SBA,5,29.0,29.0,5.8,0.0,11
OO,CHS,4,1.0,7.0,2.5,0.0,11
AS,CVG,3,15.0,71.0,34.67,0.0,8
DL,XNA,9,3.0,21.0,2.67,0.0,9
DL,SGF,1,0.0,-28.0,0.0,0.0,10
DL,BIL,2,0.0,-1.0,0.0,0.0,5
OO,GGG,3,0.0,-14.0,0.0,0.0,3
G4,TVC,1,13.0,13.0,13.0,0.0,9
G4,IDA,1,0.0,-10.0,0.0,0.0,10
G4,MFE,2,0.0,-2.0,0.0,0.0,9
AA,ORD,369,1.0,265.0,16.52,0.27,12
UA,EWR,545,1.0,307.0,15.24,0.37,3
OO,MDW,14,2.0,751.0,67.07,0.0,7
DL,MSP,640,1.0,542.0,15.85,0.16,6
AA,ROC,5,2.0,49.0,34.8,0.0,7
AA,BOS,144,1.0,430.0,29.81,4.86,8
AA,PHL,428,1.0,751.0,14.3,1.64,10
WN,MCO,412,1.0,293.0,22.24,1.21,5
AS,FAT,7,1.0,20.0,6.14,0.0,12
OO,LAR,5,2.0,2.0,0.4,0.0,12
DL,ROA,4,8.0,8.0,2.0,0.0,2
DL,PIT,28,5.0,156.0,16.79,0.0,6
AA,STL,67,1.0,352.0,19.25,0.0,3
YX,IAD,75,1.0,83.0,8.12,5.33,8
AA,CMH,29,1.0,1048.0,50.66,0.0,6
OO,PHX,232,1.0,917.0,11.27,0.0,4
9E,ALB,10,0.0,0.0,0.0,0.0,11
MQ,PDX,8,0.0,-3.0,0.0,0.0,3
MQ,BWI,4,77.0,77.0,19.25,0.0,12
AA,ABQ,24,4.0,59.0,10.42,0.0,6
F9,DEN,227,1.0,436.0,22.19,3.08,6
OO,HPN,10,6.0,301.0,35.9,0.0,10
UA,GEG,5,20.0,20.0,4.0,0.0,11
DL,BDL,42,2.0,64.0,4.86,0.0,5
OO,RDD,12,2.0,59.0,8.83,0.0,2
UA,PIT,28,3.0,184.0,12.18,0.0,6
OO,SIT,1,0.0,-9.0,0.0,0.0,9
F9,CVG,40,1.0,177.0,17.4,7.5,7
AA,ORF,25,2.0,241.0,22.44,0.0,7
MQ,CMI,13,3.0,276.0,39.08,0.0,5
YX,IND,92,1.0,47.0,2.99,1.09,4
F9,BWI,23,2.0,106.0,12.7,0.0,9
OO,JFK,7,5.0,121.0,18.0,0.0,3
YX,CLE,42,1.0,43.0,3.1,0.0,2
OH,GSO,33,1.0,62.0,12.97,0.0,10
9E,BUF,17,6.0,135.0,28.59,0.0,12
OO,BFL,9,1.0,89.0,15.56,0.0,7
B6,SYR,15,5.0,44.0,5.2,0.0,9
UA,RDM,7,38.0,122.0,22.86,0.0,3
OO,HOB,2,41.0,41.0,20.5,0.0,8
DL,DAB,12,2.0,125.0,15.92,0.0,3
DL,OAJ,7,0.0,-8.0,0.0,0.0,5
DL,SGF,6,16.0,16.0,2.67,0.0,6
MQ,RAP,6,1.0,15.0,3.17,0.0,1
HA,PDX,9,7.0,43.0,14.11,0.0,12
YX,RIC,18,1.0,92.0,6.5,0.0,5
YX,IAD,60,3.0,80.0,2.62,0.0,2
MQ,BIS,8,3.0,3.0,0.38,0.0,6
9E,RDU,60,1.0,230.0,11.25,0.0,10
OH,CLE,11,67.0,78.0,13.18,0.0,11
UA,FLL,56,2.0,400.0,26.7,1.79,8
MQ,CID,9,3.0,148.0,19.56,0.0,5
9E,SGF,9,1.0,54.0,6.89,0.0,2
NK,MCI,12,3.0,155.0,24.58,0.0,1
9E,CHS,12,8.0,128.0,20.58,0.0,2
G4,SAV,7,6.0,1105.0,161.14,0.0,5
YX,RDU,30,3.0,88.0,5.57,0.0,2
AS,DTW,3,7.0,7.0,2.33,0.0,5
AA,ONT,18,49.0,96.0,14.72,5.56,1
G4,EWR,4,2.0,4.0,1.5,0.0,9
OO,GSO,9,9.0,99.0,18.89,11.11,5
F9,SNA,9,30.0,1146.0,154.22,11.11,8
OO,MSO,12,8.0,8.0,0.67,0.0,9
WN,GRR,14,1.0,34.0,3.21,0.0,10
OH,IAD,13,7.0,61.0,7.69,0.0,3
NK,MEM,7,22.0,131.0,21.86,0.0,7
NK,RDU,4,0.0,-11.0,0.0,0.0,12
MQ,STL,12,9.0,9.0,1.5,0.0,6
9E,TVC,3,0.0,-12.0,0.0,0.0,9
OH,PIA,8,1.0,1.0,0.25,0.0,11
B6,PHX,16,1.0,81.0,14.94,0.0,11
WN,LIH,18,6.0,6.0,0.33,0.0,4
G4,BIS,3,0.0,-2.0,0.0,33.33,10
9E,GRR,6,18.0,18.0,3.0,16.67,6
YX,DFW,1,0.0,-19.0,0.0,0.0,7
DL,IDA,3,23.0,229.0,84.0,0.0,12
G4,BLV,5,177.0,177.0,35.4,0.0,9
YX,LEX,5,1.0,20.0,8.6,0.0,9
AA,ROC,8,2.0,16.0,3.5,0.0,3
OO,APN,5,0.0,-5.0,0.0,0.0,11
AA,SAV,11,8.0,13.0,3.0,9.09,8
MQ,GSP,17,12.0,21.0,2.94,0.0,10
AA,SBA,12,2.0,113.0,22.67,8.33,8
UA,GJT,6,53.0,53.0,8.83,0.0,2
OO,BIL,11,1.0,85.0,16.55,0.0,6
OO,LAN,5,0.0,-10.0,0.0,0.0,7
MQ,AEX,1,2.0,2.0,2.0,0.0,10
HA,SMF,6,1.0,19.0,10.0,0.0,1
AA,MDT,5,3.0,18.0,5.2,0.0,5
AS,PIT,5,1.0,1.0,0.4,0.0,11
MQ,RIC,3,1.0,12.0,4.33,0.0,11
OO,CHA,1,25.0,25.0,25.0,0.0,11
G4,IAD,2,4.0,51.0,27.5,0.0,7
AS,CLE,4,11.0,119.0,32.5,0.0,7
OO,RIW,3,3.0,3.0,1.0,0.0,7
AS,RNO,2,0.0,0.0,0.0,0.0,2
G4,SWF,2,13.0,13.0,6.5,0.0,11
G4,GEG,1,0.0,-7.0,0.0,0.0,9
AS,MKE,2,0.0,-1.0,0.0,0.0,2
DL,MTJ,1,94.0,94.0,94.0,0.0,12
UA,TVC,1,0.0,0.0,0.0,100.0,1
AA,ANC,1,0.0,-22.0,0.0,0.0,12
WN,ORF,34,1.0,103.0,8.74,0.0,4
AA,BOS,115,2.0,328.0,20.94,2.61,6
OH,CLT,521,1.0,841.0,23.94,1.15,5
OH,CLT,506,1.0,200.0,6.18,0.0,11
9E,LGA,212,1.0,154.0,5.88,0.0,10
UA,CVG,17,3.0,130.0,9.47,0.0,2
OO,MSN,16,4.0,132.0,9.13,0.0,3
DL,MSP,578,1.0,128.0,4.1,0.0,9
WN,SLC,113,1.0,236.0,14.83,0.0,1
AA,RDU,83,1.0,973.0,24.61,0.0,3
OO,HYS,5,0.0,-7.0,0.0,0.0,10
DL,SLC,455,1.0,722.0,15.36,0.0,6
DL,DCA,68,1.0,338.0,11.84,0.0,2
DL,DTW,463,1.0,695.0,18.52,0.0,12
UA,LAS,123,1.0,194.0,9.63,0.81,9
NK,ATL,78,1.0,782.0,21.17,0.0,2
DL,ORD,77,1.0,91.0,5.62,1.3,4
MQ,OKC,30,1.0,56.0,7.77,0.0,7
AA,HNL,15,9.0,23.0,2.13,0.0,4
F9,MDW,38,5.0,650.0,40.84,0.0,6
OH,CLE,10,1.0,13.0,1.4,0.0,2
OO,CPR,25,3.0,90.0,12.0,0.0,6
G4,BIS,4,14.0,14.0,3.5,0.0,9
F9,SLC,26,1.0,108.0,29.65,3.85,8
WN,LGA,85,2.0,87.0,6.19,1.18,4
G4,MLI,7,0.0,0.0,0.0,0.0,1
DL,FSD,11,1.0,7.0,0.73,0.0,5
YX,ILM,15,7.0,301.0,28.53,6.67,7
OH,PNS,27,1.0,173.0,27.59,0.0,8
WN,IAD,16,6.0,122.0,12.44,0.0,7
OH,SDF,12,2.0,101.0,15.08,0.0,12
WN,KOA,27,2.0,7.0,0.33,0.0,8
UA,MIA,45,1.0,191.0,13.67,2.22,5
WN,BOS,38,2.0,63.0,7.29,0.0,3
OO,FLG,16,11.0,540.0,41.13,6.25,3
9E,SDF,3,0.0,0.0,0.0,0.0,5
UA,DTW,12,3.0,4.0,0.58,0.0,2
G4,TUL,5,9.0,120.0,36.2,0.0,1
AA,ONT,22,1.0,93.0,7.77,0.0,2
F9,RDU,31,1.0,715.0,35.74,0.0,4
B6,DTW,5,6.0,6.0,1.2,0.0,9
YX,TYS,9,0.0,-9.0,0.0,0.0,10
G4,CAK,3,0.0,-16.0,0.0,0.0,2
MQ,BHM,22,4.0,126.0,13.5,0.0,1
9E,ALB,6,17.0,253.0,45.0,33.33,8
OO,GPT,5,0.0,-13.0,0.0,0.0,10
B6,BNA,7,22.0,218.0,69.43,0.0,8
UA,TUL,5,0.0,-1.0,0.0,0.0,12
OH,LIT,12,6.0,47.0,16.08,0.0,1
DL,LGB,4,157.0,157.0,39.25,0.0,9
F9,STL,10,11.0,68.0,9.5,0.0,4
B6,CHS,18,1.0,8.0,1.17,0.0,10
MQ,CHA,12,4.0,68.0,16.42,8.33,7
NK,PDX,9,1.0,26.0,6.22,0.0,4
AA,BGR,11,10.0,48.0,8.36,0.0,9
DL,BTR,10,4.0,4.0,0.4,0.0,8
MQ,SAV,18,8.0,112.0,11.83,0.0,12
YX,GRR,9,0.0,-1.0,0.0,0.0,5
G4,MYR,20,3.0,113.0,11.5,10.0,7
UA,ATL,63,2.0,134.0,11.9,0.0,4
DL,HPN,6,23.0,162.0,30.83,0.0,9
AS,BZN,8,1.0,36.0,7.38,0.0,10
DL,PSP,7,1.0,81.0,19.57,0.0,12
MQ,SEA,8,13.0,13.0,1.63,0.0,10
UA,GEG,9,177.0,177.0,19.67,0.0,8
B6,CHS,18,25.0,104.0,14.56,0.0,9
OO,CRP,11,7.0,223.0,23.82,0.0,11
MQ,FAR,17,9.0,137.0,37.41,0.0,6
OO,SPS,3,0.0,-7.0,0.0,0.0,10
OO,RHI,4,12.0,14.0,6.5,0.0,9
UA,SYR,8,2.0,2.0,0.25,0.0,5
AS,EUG,3,6.0,6.0,2.0,0.0,11
UA,ALB,5,105.0,109.0,42.8,0.0,5
WN,PBI,11,7.0,220.0,26.36,0.0,6
UA,COS,6,19.0,19.0,3.17,0.0,3
MQ,SEA,3,2.0,4.0,2.0,0.0,4
MQ,GPT,5,316.0,316.0,63.2,0.0,4
OO,MSY,3,28.0,56.0,45.0,0.0,1
OO,GCC,3,20.0,36.0,18.67,0.0,1
HA,SLC,2,0.0,-15.0,0.0,0.0,6
B6,AVL,4,32.0,115.0,60.25,0.0,7
DL,ELP,6,2.0,2.0,0.33,0.0,5
9E,ABY,1,0.0,-27.0,0.0,0.0,12
G4,RIC,1,0.0,-16.0,0.0,0.0,11
UA,SFO,448,1.0,119.0,6.57,0.22,9
WN,SAN,309,1.0,361.0,24.83,0.32,10
OH,DFW,90,1.0,306.0,18.91,5.56,12
OO,BPT,9,2.0,126.0,26.89,0.0,5
YX,PIT,94,1.0,153.0,2.87,0.0,10
AA,AUS,123,1.0,747.0,39.76,1.63,1
OO,SNA,38,5.0,228.0,22.95,0.0,11
WN,COS,38,5.0,282.0,11.89,0.0,12
OO,VCT,7,42.0,42.0,6.0,14.29,1
OO,AUS,32,1.0,260.0,20.78,0.0,9
UA,RSW,50,1.0,85.0,6.02,0.0,2
WN,SMF,255,1.0,163.0,7.72,0.39,1
DL,DEN,89,1.0,136.0,7.53,0.0,2
YX,IAD,67,3.0,314.0,10.99,2.99,6
