aeroporto_partenza,mese,numero_ritardi_basso,numero_ritardi_medio,numero_ritardi_alto,cause_maggiori
BTR,5,167,29,22,"carrier_delay, late_aircraft_delay, weather_delay"
LIH,10,560,41,11,"late_aircraft_delay, carrier_delay, nas_delay"
OAK,1,1382,277,68,"late_aircraft_delay, carrier_delay, nas_delay"
USA,6,23,9,3,"late_aircraft_delay, carrier_delay, nas_delay"
ATW,9,202,29,22,"carrier_delay, late_aircraft_delay, nas_delay"
GRB,11,116,14,7,"carrier_delay, weather_delay, nas_delay"
ABE,7,163,24,21,"late_aircraft_delay, carrier_delay, nas_delay"
DAY,6,208,32,24,"late_aircraft_delay, carrier_delay, nas_delay"
HDN,8,49,9,4,"weather_delay, carrier_delay, late_aircraft_delay"
CRP,11,122,13,9,"carrier_delay, late_aircraft_delay, nas_delay"
BGR,6,185,34,19,"late_aircraft_delay, nas_delay, weather_delay"
FSM,4,32,5,2,"weather_delay, carrier_delay, nas_delay"
LBL,1,4,1,0,"carrier_delay, nas_delay, weather_delay"
LSE,9,32,3,1,"nas_delay, carrier_delay, late_aircraft_delay"
BJI,4,18,1,0,"carrier_delay, weather_delay, nas_delay"
SWF,12,18,2,1,"late_aircraft_delay, carrier_delay, weather_delay"
PPG,6,6,1,0,"carrier_delay, weather_delay, nas_delay"
SPN,2,14,0,0,"carrier_delay, weather_delay, nas_delay"
CMH,11,1538,130,65,"carrier_delay, late_aircraft_delay, nas_delay"
BOS,8,4339,946,782,"late_aircraft_delay, carrier_delay, nas_delay"
SFO,7,4361,912,503,"late_aircraft_delay, carrier_delay, nas_delay"
SDF,8,805,104,64,"late_aircraft_delay, carrier_delay, nas_delay"
AUS,11,2797,373,143,"late_aircraft_delay, carrier_delay, nas_delay"
MKE,4,976,100,69,"late_aircraft_delay, carrier_delay, nas_delay"
PHL,10,3755,423,209,"late_aircraft_delay, carrier_delay, nas_delay"
MSP,6,4008,1047,565,"carrier_delay, late_aircraft_delay, nas_delay"
ROC,7,387,77,56,"late_aircraft_delay, carrier_delay, nas_delay"
XNA,12,523,74,44,"late_aircraft_delay, nas_delay, carrier_delay"
IAD,7,1646,334,219,"carrier_delay, late_aircraft_delay, nas_delay"
MDW,5,2232,793,402,"late_aircraft_delay, carrier_delay, nas_delay"
SDF,10,989,72,33,"carrier_delay, late_aircraft_delay, nas_delay"
DAL,3,2290,610,203,"late_aircraft_delay, carrier_delay, nas_delay"
SJC,7,1808,277,127,"late_aircraft_delay, carrier_delay, nas_delay"
SHV,3,143,18,12,"late_aircraft_delay, weather_delay, carrier_delay"
CRW,1,72,25,20,"carrier_delay, weather_delay, nas_delay"
COS,1,383,50,28,"carrier_delay, late_aircraft_delay, nas_delay"
FSD,10,251,30,10,"carrier_delay, late_aircraft_delay, nas_delay"
ACV,8,66,9,5,"weather_delay, late_aircraft_delay, carrier_delay"
MLI,6,135,17,13,"late_aircraft_delay, carrier_delay, nas_delay"
CLL,5,31,5,8,"carrier_delay, weather_delay, nas_delay"
EKO,5,17,0,0,"carrier_delay, weather_delay, nas_delay"
TOL,7,9,3,1,"carrier_delay, late_aircraft_delay, nas_delay"
BWI,7,2436,1355,619,"late_aircraft_delay, carrier_delay, nas_delay"
MSP,2,3362,325,163,"carrier_delay, nas_delay, late_aircraft_delay"
BDL,1,560,110,61,"late_aircraft_delay, nas_delay, carrier_delay"
PGD,12,273,70,43,"late_aircraft_delay, weather_delay, carrier_delay"
LEX,12,242,42,29,"late_aircraft_delay, carrier_delay, nas_delay"
OMA,4,811,83,48,"late_aircraft_delay, carrier_delay, nas_delay"
VCT,1,18,2,3,"late_aircraft_delay, nas_delay, carrier_delay"
LGB,11,641,55,20,"late_aircraft_delay, carrier_delay, nas_delay"
ABQ,9,878,105,34,"late_aircraft_delay, carrier_delay, nas_delay"
BTR,3,157,19,13,"late_aircraft_delay, weather_delay, carrier_delay"
AVL,4,401,55,27,"late_aircraft_delay, carrier_delay, nas_delay"
FSM,2,39,2,0,"nas_delay, late_aircraft_delay, weather_delay"
BPT,8,32,2,2,"carrier_delay, late_aircraft_delay, nas_delay"
MOT,12,77,14,12,"weather_delay, carrier_delay, nas_delay"
MFR,11,157,20,11,"carrier_delay, late_aircraft_delay, nas_delay"
MLU,12,68,8,8,"carrier_delay, late_aircraft_delay, weather_delay"
BQK,4,25,1,1,"carrier_delay, nas_delay, weather_delay"
CDC,2,26,1,0,"carrier_delay, weather_delay, nas_delay"
JST,8,26,2,1,"carrier_delay, nas_delay, weather_delay"
SUX,3,22,2,1,"late_aircraft_delay, nas_delay, carrier_delay"
ELM,6,30,3,6,"carrier_delay, weather_delay, nas_delay"
CMX,7,30,1,2,"carrier_delay, weather_delay, nas_delay"
SPN,11,11,0,1,"late_aircraft_delay, carrier_delay, weather_delay"
ACK,10,26,2,2,"nas_delay, carrier_delay, late_aircraft_delay"
ITO,10,242,28,2,"late_aircraft_delay, carrier_delay, nas_delay"
JFK,4,3478,618,360,"carrier_delay, late_aircraft_delay, nas_delay"
MEM,8,844,95,57,"carrier_delay, late_aircraft_delay, nas_delay"
TVC,2,80,8,9,"late_aircraft_delay, nas_delay, weather_delay"
LAS,12,6088,1141,451,"late_aircraft_delay, carrier_delay, nas_delay"
CHS,9,910,102,56,"late_aircraft_delay, carrier_delay, weather_delay"
PDX,1,1495,252,155,"late_aircraft_delay, carrier_delay, weather_delay"
HSV,7,267,59,42,"carrier_delay, late_aircraft_delay, nas_delay"
SMF,2,1513,187,64,"late_aircraft_delay, carrier_delay, nas_delay"
FAT,1,339,58,31,"carrier_delay, late_aircraft_delay, nas_delay"
BMI,11,59,7,2,"carrier_delay, nas_delay, late_aircraft_delay"
GRI,2,32,3,0,"late_aircraft_delay, carrier_delay, nas_delay"
MVY,9,36,2,2,"late_aircraft_delay, nas_delay, carrier_delay"
FWA,8,123,25,20,"carrier_delay, weather_delay, late_aircraft_delay"
LAN,6,35,10,14,"weather_delay, carrier_delay, late_aircraft_delay"
FAI,12,86,11,5,"carrier_delay, nas_delay, late_aircraft_delay"
FAR,12,182,45,35,"carrier_delay, late_aircraft_delay, nas_delay"
FAI,8,149,31,6,"late_aircraft_delay, carrier_delay, nas_delay"
PAE,6,19,1,1,"late_aircraft_delay, carrier_delay, nas_delay"
SUX,6,18,3,3,"carrier_delay, nas_delay, late_aircraft_delay"
CMH,10,1681,134,38,"carrier_delay, late_aircraft_delay, nas_delay"
RSW,12,1250,250,195,"late_aircraft_delay, carrier_delay, nas_delay"
ONT,9,969,119,56,"late_aircraft_delay, carrier_delay, nas_delay"
MKE,9,1010,93,44,"carrier_delay, late_aircraft_delay, nas_delay"
JNU,8,219,29,17,"carrier_delay, late_aircraft_delay, weather_delay"
FAR,11,228,31,18,"carrier_delay, late_aircraft_delay, nas_delay"
BZN,8,401,75,40,"late_aircraft_delay, carrier_delay, nas_delay"
SDF,6,863,134,71,"late_aircraft_delay, nas_delay, carrier_delay"
LBB,10,243,22,12,"carrier_delay, late_aircraft_delay, nas_delay"
AGS,2,92,11,13,"carrier_delay, weather_delay, late_aircraft_delay"
PGD,2,246,33,15,"carrier_delay, late_aircraft_delay, weather_delay"
ABE,2,113,10,8,"carrier_delay, nas_delay, late_aircraft_delay"
TLH,6,185,25,20,"carrier_delay, late_aircraft_delay, weather_delay"
CAK,12,100,19,21,"late_aircraft_delay, carrier_delay, nas_delay"
GST,8,6,1,0,"carrier_delay, weather_delay, nas_delay"
BRO,8,68,13,1,"late_aircraft_delay, carrier_delay, nas_delay"
MLI,2,122,12,9,"nas_delay, carrier_delay, late_aircraft_delay"
TTN,8,41,5,10,"late_aircraft_delay, carrier_delay, nas_delay"
CSG,7,24,7,9,"late_aircraft_delay, carrier_delay, nas_delay"
SMX,2,4,0,1,"late_aircraft_delay, nas_delay, carrier_delay"
EKO,9,12,0,0,"carrier_delay, weather_delay, nas_delay"
CYS,4,30,3,2,"weather_delay, nas_delay, carrier_delay"
SCC,10,18,3,2,"late_aircraft_delay, nas_delay, weather_delay"
HYS,1,15,6,3,"late_aircraft_delay, nas_delay, carrier_delay"
YAK,11,25,2,0,"late_aircraft_delay, nas_delay, carrier_delay"
HYA,5,2,0,2,"late_aircraft_delay, carrier_delay, nas_delay"
GSO,3,407,24,19,"late_aircraft_delay, carrier_delay, nas_delay"
DCA,9,4717,499,261,"late_aircraft_delay, carrier_delay, nas_delay"
GJT,6,145,18,15,"carrier_delay, late_aircraft_delay, nas_delay"
FSD,11,227,28,22,"late_aircraft_delay, carrier_delay, weather_delay"
RSW,11,1250,100,46,"late_aircraft_delay, carrier_delay, nas_delay"
TYS,5,475,92,70,"carrier_delay, late_aircraft_delay, nas_delay"
JAN,8,195,27,15,"late_aircraft_delay, carrier_delay, nas_delay"
STT,12,165,35,13,"carrier_delay, late_aircraft_delay, nas_delay"
PGD,10,163,23,13,"carrier_delay, nas_delay, weather_delay"
AMA,2,178,14,4,"nas_delay, carrier_delay, late_aircraft_delay"
EYW,9,190,22,6,"late_aircraft_delay, nas_delay, carrier_delay"
SAF,5,80,6,22,"carrier_delay, nas_delay, weather_delay"
BFL,2,69,5,3,"carrier_delay, nas_delay, late_aircraft_delay"
AVP,5,47,15,12,"late_aircraft_delay, carrier_delay, nas_delay"
PIB,5,17,6,3,"late_aircraft_delay, carrier_delay, nas_delay"
GRI,4,24,2,5,"weather_delay, carrier_delay, nas_delay"
SUN,4,51,2,5,"weather_delay, carrier_delay, nas_delay"
GCC,9,25,1,1,"late_aircraft_delay, carrier_delay, weather_delay"
STL,9,2348,287,77,"late_aircraft_delay, carrier_delay, nas_delay"
DAL,11,2386,468,103,"late_aircraft_delay, carrier_delay, nas_delay"
BNA,10,3848,462,131,"carrier_delay, late_aircraft_delay, nas_delay"
BWI,1,2321,852,282,"late_aircraft_delay, carrier_delay, nas_delay"
BOS,4,4348,657,446,"late_aircraft_delay, carrier_delay, nas_delay"
ORF,1,595,80,55,"late_aircraft_delay, carrier_delay, nas_delay"
XWA,4,65,5,3,"carrier_delay, late_aircraft_delay, nas_delay"
CYS,5,22,2,2,"nas_delay, weather_delay, carrier_delay"
ONT,8,1003,106,50,"late_aircraft_delay, carrier_delay, nas_delay"
CAK,5,108,9,19,"late_aircraft_delay, weather_delay, nas_delay"
OAK,6,1364,379,103,"late_aircraft_delay, carrier_delay, nas_delay"
LGB,8,624,58,19,"late_aircraft_delay, carrier_delay, nas_delay"
ILM,9,292,25,19,"late_aircraft_delay, carrier_delay, nas_delay"
GUC,11,13,3,1,"carrier_delay, nas_delay, weather_delay"
ALW,9,32,4,1,"late_aircraft_delay, carrier_delay, nas_delay"
GFK,1,32,4,6,"carrier_delay, late_aircraft_delay, weather_delay"
SHR,5,31,3,2,"late_aircraft_delay, carrier_delay, nas_delay"
INL,8,21,1,4,"carrier_delay, weather_delay, nas_delay"
HNL,4,2157,229,84,"carrier_delay, late_aircraft_delay, nas_delay"
PHL,5,3177,609,407,"late_aircraft_delay, carrier_delay, nas_delay"
BQN,5,101,20,9,"late_aircraft_delay, carrier_delay, nas_delay"
IND,10,1913,152,49,"late_aircraft_delay, carrier_delay, weather_delay"
GEG,10,650,36,24,"late_aircraft_delay, carrier_delay, nas_delay"
TWF,6,27,0,2,"carrier_delay, weather_delay, nas_delay"
BFF,2,16,3,2,"weather_delay, carrier_delay, late_aircraft_delay"
MKE,2,799,82,40,"late_aircraft_delay, carrier_delay, nas_delay"
LEX,2,250,26,12,"carrier_delay, late_aircraft_delay, weather_delay"
EUG,11,263,35,19,"carrier_delay, late_aircraft_delay, nas_delay"
LAR,5,25,1,3,"weather_delay, nas_delay, late_aircraft_delay"
PSG,4,21,2,2,"late_aircraft_delay, nas_delay, carrier_delay"
FNT,9,64,11,6,"late_aircraft_delay, carrier_delay, weather_delay"
DHN,7,22,4,2,"carrier_delay, nas_delay, weather_delay"
GTF,5,98,7,3,"nas_delay, carrier_delay, late_aircraft_delay"
HIB,4,18,3,1,"carrier_delay, weather_delay, nas_delay"
IAG,9,8,2,0,"nas_delay, late_aircraft_delay, carrier_delay"
MHK,1,26,5,5,"late_aircraft_delay, nas_delay, carrier_delay"
USA,1,18,9,1,"late_aircraft_delay, carrier_delay, nas_delay"
MCW,5,14,3,4,"carrier_delay, late_aircraft_delay, nas_delay"
CKB,8,4,4,1,"nas_delay, late_aircraft_delay, security_delay"
EAU,12,12,2,2,"late_aircraft_delay, carrier_delay, nas_delay"
AZA,2,177,11,5,"weather_delay, carrier_delay, late_aircraft_delay"
EWR,5,3944,819,535,"late_aircraft_delay, nas_delay, carrier_delay"
FLL,4,3098,649,361,"late_aircraft_delay, carrier_delay, nas_delay"
CMH,4,1442,148,100,"late_aircraft_delay, carrier_delay, nas_delay"
SAN,4,2880,546,228,"late_aircraft_delay, carrier_delay, nas_delay"
MDW,1,1908,519,237,"late_aircraft_delay, carrier_delay, nas_delay"
SBN,5,172,42,41,"carrier_delay, late_aircraft_delay, nas_delay"
RSW,4,1416,160,112,"late_aircraft_delay, carrier_delay, nas_delay"
TYS,11,580,44,32,"carrier_delay, late_aircraft_delay, weather_delay"
HPN,5,406,61,39,"late_aircraft_delay, carrier_delay, nas_delay"
TYR,4,43,2,2,"weather_delay, nas_delay, carrier_delay"
STX,1,47,14,5,"late_aircraft_delay, nas_delay, security_delay"
LAW,8,44,2,1,"carrier_delay, late_aircraft_delay, nas_delay"
MVY,8,122,31,17,"late_aircraft_delay, nas_delay, carrier_delay"
FSM,8,56,7,3,"nas_delay, late_aircraft_delay, carrier_delay"
AKN,8,14,2,0,"late_aircraft_delay, carrier_delay, nas_delay"
RFD,1,23,5,0,"nas_delay, carrier_delay, late_aircraft_delay"
JLN,4,21,3,2,"carrier_delay, nas_delay, weather_delay"
LAR,10,22,3,3,"carrier_delay, weather_delay, late_aircraft_delay"
WYS,10,7,0,0,"carrier_delay, weather_delay, nas_delay"
ATL,8,11550,1998,962,"carrier_delay, late_aircraft_delay, nas_delay"
GEG,7,586,90,59,"late_aircraft_delay, carrier_delay, nas_delay"
TUL,7,610,88,61,"late_aircraft_delay, carrier_delay, nas_delay"
OMA,11,840,71,35,"late_aircraft_delay, carrier_delay, nas_delay"
ACY,2,112,12,6,"nas_delay, carrier_delay, late_aircraft_delay"
EYW,2,303,51,31,"late_aircraft_delay, carrier_delay, nas_delay"
LRD,11,68,6,7,"late_aircraft_delay, carrier_delay, nas_delay"
APN,7,18,4,1,"carrier_delay, security_delay, nas_delay"
ITO,1,267,33,9,"late_aircraft_delay, carrier_delay, nas_delay"
PVU,1,60,10,5,"weather_delay, nas_delay, carrier_delay"
TXK,1,34,1,6,"weather_delay, nas_delay, late_aircraft_delay"
SCE,12,5,2,2,"late_aircraft_delay, nas_delay, carrier_delay"
OAJ,8,79,7,11,"carrier_delay, late_aircraft_delay, nas_delay"
BQN,3,87,31,16,"late_aircraft_delay, nas_delay, carrier_delay"
GRI,9,33,4,3,"carrier_delay, weather_delay, nas_delay"
AVP,10,55,4,3,"carrier_delay, nas_delay, late_aircraft_delay"
BFL,10,122,9,5,"carrier_delay, late_aircraft_delay, nas_delay"
BRD,12,18,3,4,"weather_delay, carrier_delay, nas_delay"
PSM,5,14,1,1,"nas_delay, carrier_delay, late_aircraft_delay"
SUX,8,25,4,4,"carrier_delay, late_aircraft_delay, nas_delay"
GCC,3,18,0,1,"late_aircraft_delay, nas_delay, carrier_delay"
ACT,12,27,5,8,"carrier_delay, weather_delay, nas_delay"
HGR,7,9,5,5,"carrier_delay, weather_delay, late_aircraft_delay"
LGA,8,4533,820,717,"late_aircraft_delay, nas_delay, carrier_delay"
HPN,2,372,51,26,"carrier_delay, late_aircraft_delay, nas_delay"
CLT,7,4887,1968,2179,"late_aircraft_delay, carrier_delay, weather_delay"
MDW,4,2580,584,179,"late_aircraft_delay, carrier_delay, nas_delay"
DSM,6,471,89,57,"late_aircraft_delay, carrier_delay, nas_delay"
MSY,12,1606,302,136,"late_aircraft_delay, carrier_delay, nas_delay"
SAN,5,3001,613,282,"late_aircraft_delay, carrier_delay, nas_delay"
RDU,1,1689,272,171,"late_aircraft_delay, carrier_delay, nas_delay"
OGG,11,924,68,21,"late_aircraft_delay, carrier_delay, nas_delay"
MEM,4,779,70,51,"carrier_delay, late_aircraft_delay, nas_delay"
ACV,4,44,6,7,"carrier_delay, nas_delay, late_aircraft_delay"
MLU,8,92,4,6,"carrier_delay, late_aircraft_delay, nas_delay"
SGU,3,112,1,3,"weather_delay, carrier_delay, nas_delay"
SUX,7,26,7,6,"weather_delay, carrier_delay, late_aircraft_delay"
SPS,1,18,3,6,"carrier_delay, weather_delay, nas_delay"
ADQ,7,33,2,4,"late_aircraft_delay, carrier_delay, nas_delay"
LBF,9,18,4,1,"late_aircraft_delay, carrier_delay, nas_delay"
HYS,12,30,1,1,"carrier_delay, late_aircraft_delay, weather_delay"
DAL,5,1856,765,410,"late_aircraft_delay, carrier_delay, nas_delay"
MDW,6,2461,903,342,"late_aircraft_delay, carrier_delay, nas_delay"
TUS,5,633,128,60,"late_aircraft_delay, nas_delay, carrier_delay"
TPA,7,2055,578,411,"late_aircraft_delay, carrier_delay, nas_delay"
SBA,6,266,35,16,"late_aircraft_delay, carrier_delay, nas_delay"
AGS,6,154,10,7,"carrier_delay, nas_delay, late_aircraft_delay"
STT,3,217,37,29,"late_aircraft_delay, carrier_delay, nas_delay"
DSM,9,541,38,17,"late_aircraft_delay, carrier_delay, nas_delay"
MLB,12,101,15,7,"late_aircraft_delay, carrier_delay, nas_delay"
FCA,8,193,34,17,"carrier_delay, late_aircraft_delay, nas_delay"
HRL,6,126,28,17,"late_aircraft_delay, carrier_delay, nas_delay"
SWO,8,24,3,2,"carrier_delay, weather_delay, nas_delay"
ROW,8,36,2,2,"carrier_delay, nas_delay, weather_delay"
JMS,1,17,2,0,"late_aircraft_delay, nas_delay, carrier_delay"
USA,5,25,2,6,"late_aircraft_delay, carrier_delay, nas_delay"
ABR,5,31,0,3,"carrier_delay, weather_delay, nas_delay"
RHI,3,8,2,0,"carrier_delay, weather_delay, nas_delay"
SCC,12,18,2,0,"nas_delay, late_aircraft_delay, weather_delay"
ORD,8,8712,2185,1473,"late_aircraft_delay, carrier_delay, nas_delay"
BWI,4,2938,851,268,"late_aircraft_delay, carrier_delay, nas_delay"
MSY,4,1681,278,155,"late_aircraft_delay, carrier_delay, nas_delay"
FLL,12,2905,703,413,"late_aircraft_delay, carrier_delay, nas_delay"
SJC,9,1911,222,72,"late_aircraft_delay, nas_delay, carrier_delay"
MBS,2,67,3,4,"carrier_delay, late_aircraft_delay, nas_delay"
SYR,1,348,56,34,"late_aircraft_delay, carrier_delay, nas_delay"
WRG,8,21,6,1,"late_aircraft_delay, weather_delay, nas_delay"
JAN,3,239,29,23,"late_aircraft_delay, carrier_delay, weather_delay"
HSV,5,287,52,39,"late_aircraft_delay, carrier_delay, nas_delay"
LBF,8,30,3,2,"late_aircraft_delay, nas_delay, carrier_delay"
CHO,4,125,12,9,"late_aircraft_delay, nas_delay, weather_delay"
SAF,6,116,14,20,"carrier_delay, weather_delay, late_aircraft_delay"
APN,5,25,3,3,"weather_delay, carrier_delay, nas_delay"
FWA,9,153,20,11,"carrier_delay, late_aircraft_delay, nas_delay"
CYS,3,30,0,1,"weather_delay, nas_delay, carrier_delay"
HOB,11,23,6,3,"carrier_delay, late_aircraft_delay, weather_delay"
TWF,7,31,2,3,"carrier_delay, weather_delay, nas_delay"
SPS,4,21,4,3,"weather_delay, late_aircraft_delay, carrier_delay"
SCC,9,16,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
FOD,8,13,4,6,"late_aircraft_delay, nas_delay, carrier_delay"
SCE,11,16,3,6,"carrier_delay, late_aircraft_delay, nas_delay"
TTN,10,20,3,2,"late_aircraft_delay, weather_delay, carrier_delay"
GST,6,15,0,0,"carrier_delay, weather_delay, nas_delay"
BRW,6,10,5,0,"late_aircraft_delay, security_delay, nas_delay"
OME,3,11,2,1,"late_aircraft_delay, security_delay, carrier_delay"
LIT,10,505,47,21,"carrier_delay, late_aircraft_delay, nas_delay"
VPS,10,359,32,9,"carrier_delay, late_aircraft_delay, nas_delay"
COS,3,401,46,22,"late_aircraft_delay, nas_delay, carrier_delay"
AMA,6,174,38,19,"late_aircraft_delay, weather_delay, nas_delay"
TRI,3,61,6,4,"late_aircraft_delay, weather_delay, nas_delay"
TUL,3,532,49,31,"late_aircraft_delay, carrier_delay, nas_delay"
ICT,1,275,40,31,"late_aircraft_delay, nas_delay, carrier_delay"
CIU,1,18,2,4,"carrier_delay, weather_delay, nas_delay"
LBF,10,24,1,0,"late_aircraft_delay, nas_delay, carrier_delay"
LRD,10,53,2,4,"weather_delay, late_aircraft_delay, carrier_delay"
EVV,12,56,13,9,"carrier_delay, nas_delay, late_aircraft_delay"
BTM,7,26,1,1,"carrier_delay, weather_delay, nas_delay"
PRC,10,23,2,2,"carrier_delay, late_aircraft_delay, nas_delay"
DDC,5,19,2,2,"late_aircraft_delay, nas_delay, carrier_delay"
RHI,2,17,1,1,"carrier_delay, nas_delay, weather_delay"
RKS,3,14,0,2,"weather_delay, carrier_delay, nas_delay"
ACT,8,37,5,2,"late_aircraft_delay, carrier_delay, nas_delay"
PDX,4,1990,238,119,"late_aircraft_delay, carrier_delay, nas_delay"
AUS,5,2447,832,522,"late_aircraft_delay, carrier_delay, nas_delay"
FAR,8,229,27,25,"carrier_delay, late_aircraft_delay, nas_delay"
ISP,4,152,30,13,"late_aircraft_delay, carrier_delay, weather_delay"
SFB,12,292,108,56,"carrier_delay, late_aircraft_delay, weather_delay"
RIW,12,28,2,1,"late_aircraft_delay, carrier_delay, weather_delay"
MFE,1,105,19,12,"late_aircraft_delay, nas_delay, weather_delay"
ELP,11,625,71,27,"late_aircraft_delay, carrier_delay, nas_delay"
CLL,10,53,4,2,"nas_delay, weather_delay, carrier_delay"
FWA,4,134,18,19,"carrier_delay, late_aircraft_delay, nas_delay"
STT,10,97,13,7,"weather_delay, late_aircraft_delay, carrier_delay"
CLL,9,39,4,4,"nas_delay, late_aircraft_delay, weather_delay"
BIL,5,141,18,12,"late_aircraft_delay, carrier_delay, weather_delay"
BTM,3,18,0,1,"weather_delay, nas_delay, carrier_delay"
VLD,4,27,1,2,"late_aircraft_delay, weather_delay, nas_delay"
MLI,9,154,15,12,"late_aircraft_delay, carrier_delay, nas_delay"
CLT,3,6488,1339,709,"late_aircraft_delay, carrier_delay, nas_delay"
DCA,6,4214,760,480,"late_aircraft_delay, carrier_delay, nas_delay"
CMH,2,1222,155,57,"nas_delay, late_aircraft_delay, carrier_delay"
EWR,12,3723,903,469,"late_aircraft_delay, nas_delay, carrier_delay"
RDU,4,2030,281,169,"late_aircraft_delay, carrier_delay, nas_delay"
MKE,1,746,133,100,"late_aircraft_delay, carrier_delay, nas_delay"
LEX,8,300,38,32,"late_aircraft_delay, carrier_delay, nas_delay"
AVL,10,397,39,32,"nas_delay, late_aircraft_delay, carrier_delay"
STL,6,2060,542,209,"late_aircraft_delay, carrier_delay, nas_delay"
TVC,12,92,21,16,"carrier_delay, nas_delay, late_aircraft_delay"
GFK,8,34,7,6,"carrier_delay, nas_delay, weather_delay"
FNT,7,69,5,14,"carrier_delay, weather_delay, late_aircraft_delay"
FAR,6,220,34,36,"carrier_delay, late_aircraft_delay, nas_delay"
MFR,5,149,18,16,"carrier_delay, late_aircraft_delay, nas_delay"
HLN,8,57,4,5,"carrier_delay, nas_delay, late_aircraft_delay"
CMI,3,54,6,6,"late_aircraft_delay, nas_delay, weather_delay"
GTF,4,95,4,2,"weather_delay, carrier_delay, late_aircraft_delay"
OME,12,12,2,0,"carrier_delay, late_aircraft_delay, nas_delay"
YAK,10,23,1,1,"late_aircraft_delay, carrier_delay, weather_delay"
RST,11,35,3,2,"carrier_delay, weather_delay, security_delay"
SJC,3,1630,190,89,"late_aircraft_delay, carrier_delay, nas_delay"
AUS,7,2496,821,466,"late_aircraft_delay, carrier_delay, nas_delay"
IAH,11,3903,514,224,"carrier_delay, late_aircraft_delay, nas_delay"
KOA,8,602,49,23,"late_aircraft_delay, carrier_delay, nas_delay"
MHT,7,175,42,27,"late_aircraft_delay, carrier_delay, nas_delay"
SBN,4,215,21,14,"carrier_delay, nas_delay, late_aircraft_delay"
