aeroporto_partenza,mese,numero_ritardi_basso,numero_ritardi_medio,numero_ritardi_alto,cause_maggiori
GCC,9,5,0,0,"carrier_delay, weather_delay, nas_delay"
STL,9,485,63,13,"late_aircraft_delay, nas_delay, carrier_delay"
DAL,11,493,105,20,"late_aircraft_delay, carrier_delay, nas_delay"
BNA,10,752,78,27,"carrier_delay, late_aircraft_delay, nas_delay"
BWI,1,512,159,60,"late_aircraft_delay, carrier_delay, nas_delay"
BOS,4,911,137,78,"late_aircraft_delay, nas_delay, carrier_delay"
ORF,1,125,19,14,"late_aircraft_delay, carrier_delay, nas_delay"
XWA,4,13,1,1,"carrier_delay, weather_delay, nas_delay"
CYS,5,4,0,1,"nas_delay, carrier_delay, weather_delay"
ONT,8,204,25,15,"late_aircraft_delay, nas_delay, carrier_delay"
CAK,5,23,1,4,"late_aircraft_delay, nas_delay, weather_delay"
OAK,6,265,77,17,"late_aircraft_delay, carrier_delay, nas_delay"
LGB,8,125,9,5,"late_aircraft_delay, nas_delay, carrier_delay"
ILM,9,55,4,1,"nas_delay, late_aircraft_delay, carrier_delay"
GUC,11,4,0,0,"carrier_delay, weather_delay, nas_delay"
ALW,9,5,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
GFK,1,2,2,0,"carrier_delay, weather_delay, nas_delay"
SHR,5,9,1,0,"carrier_delay, weather_delay, nas_delay"
INL,8,4,0,1,"carrier_delay, weather_delay, nas_delay"
HNL,4,393,41,18,"carrier_delay, late_aircraft_delay, nas_delay"
PHL,5,650,129,71,"late_aircraft_delay, carrier_delay, nas_delay"
BQN,5,21,1,1,"late_aircraft_delay, carrier_delay, weather_delay"
IND,10,395,29,6,"late_aircraft_delay, nas_delay, carrier_delay"
GEG,10,121,5,3,"late_aircraft_delay, nas_delay, carrier_delay"
TWF,6,3,0,0,"carrier_delay, weather_delay, nas_delay"
BFF,2,2,0,0,"carrier_delay, weather_delay, nas_delay"
MKE,2,136,16,7,"late_aircraft_delay, carrier_delay, nas_delay"
LEX,2,45,5,3,"late_aircraft_delay, carrier_delay, security_delay"
EUG,11,48,6,4,"late_aircraft_delay, carrier_delay, weather_delay"
LAR,5,6,0,0,"carrier_delay, weather_delay, nas_delay"
PSG,4,8,0,0,"carrier_delay, weather_delay, nas_delay"
FNT,9,16,2,4,"carrier_delay, late_aircraft_delay, weather_delay"
DHN,7,4,0,0,"carrier_delay, weather_delay, nas_delay"
GTF,5,18,3,0,"carrier_delay, weather_delay, late_aircraft_delay"
HIB,4,3,0,1,"carrier_delay, weather_delay, nas_delay"
IAG,9,1,0,0,"carrier_delay, weather_delay, nas_delay"
MHK,1,7,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
USA,1,4,0,0,"carrier_delay, weather_delay, nas_delay"
MCW,5,2,0,2,"late_aircraft_delay, carrier_delay, nas_delay"
CKB,8,0,1,0,"security_delay, carrier_delay, weather_delay"
EAU,12,1,0,0,"carrier_delay, weather_delay, nas_delay"
AZA,2,38,6,2,"late_aircraft_delay, carrier_delay, nas_delay"
EWR,5,813,170,115,"late_aircraft_delay, nas_delay, carrier_delay"
FLL,4,645,136,77,"carrier_delay, late_aircraft_delay, nas_delay"
CMH,4,293,30,19,"late_aircraft_delay, nas_delay, carrier_delay"
SAN,4,582,107,45,"late_aircraft_delay, carrier_delay, nas_delay"
MDW,1,381,86,55,"late_aircraft_delay, carrier_delay, weather_delay"
SBN,5,42,12,8,"carrier_delay, nas_delay, late_aircraft_delay"
RSW,4,272,28,21,"late_aircraft_delay, nas_delay, carrier_delay"
TYS,11,138,9,4,"late_aircraft_delay, nas_delay, carrier_delay"
HPN,5,79,16,10,"late_aircraft_delay, nas_delay, carrier_delay"
TYR,4,10,0,0,"carrier_delay, weather_delay, nas_delay"
STX,1,10,2,3,"nas_delay, security_delay, carrier_delay"
LAW,8,7,1,0,"carrier_delay, nas_delay, weather_delay"
MVY,8,24,6,3,"late_aircraft_delay, nas_delay, carrier_delay"
FSM,8,10,1,1,"carrier_delay, weather_delay, nas_delay"
AKN,8,1,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
RFD,1,4,1,0,"nas_delay, carrier_delay, weather_delay"
JLN,4,2,1,0,"carrier_delay, weather_delay, nas_delay"
LAR,10,3,0,0,"nas_delay, carrier_delay, weather_delay"
WYS,10,2,0,0,"carrier_delay, weather_delay, nas_delay"
ATL,8,2292,396,168,"carrier_delay, late_aircraft_delay, nas_delay"
GEG,7,117,21,10,"late_aircraft_delay, carrier_delay, nas_delay"
TUL,7,116,18,15,"late_aircraft_delay, carrier_delay, weather_delay"
OMA,11,163,13,3,"late_aircraft_delay, nas_delay, carrier_delay"
ACY,2,17,3,1,"nas_delay, late_aircraft_delay, carrier_delay"
EYW,2,52,9,7,"carrier_delay, late_aircraft_delay, weather_delay"
LRD,11,13,0,2,"late_aircraft_delay, carrier_delay, weather_delay"
APN,7,4,1,1,"carrier_delay, nas_delay, weather_delay"
ITO,1,32,4,2,"late_aircraft_delay, nas_delay, carrier_delay"
PVU,1,11,1,1,"weather_delay, nas_delay, carrier_delay"
TXK,1,5,1,2,"weather_delay, carrier_delay, nas_delay"
SCE,12,1,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
OAJ,8,18,3,4,"late_aircraft_delay, carrier_delay, nas_delay"
BQN,3,18,4,2,"late_aircraft_delay, carrier_delay, nas_delay"
GRI,9,6,2,0,"carrier_delay, nas_delay, weather_delay"
AVP,10,8,2,1,"late_aircraft_delay, nas_delay, carrier_delay"
BFL,10,25,2,2,"carrier_delay, late_aircraft_delay, weather_delay"
BRD,12,1,2,0,"carrier_delay, nas_delay, weather_delay"
PSM,5,3,0,0,"carrier_delay, weather_delay, nas_delay"
SUX,8,5,2,1,"carrier_delay, nas_delay, late_aircraft_delay"
GCC,3,4,0,0,"carrier_delay, weather_delay, nas_delay"
ACT,12,6,0,1,"carrier_delay, weather_delay, nas_delay"
HGR,7,1,0,0,"carrier_delay, weather_delay, nas_delay"
LGA,8,888,180,136,"nas_delay, late_aircraft_delay, carrier_delay"
HPN,2,87,8,6,"late_aircraft_delay, carrier_delay, nas_delay"
CLT,7,982,371,457,"late_aircraft_delay, carrier_delay, weather_delay"
MDW,4,518,120,37,"late_aircraft_delay, carrier_delay, nas_delay"
DSM,6,98,17,16,"security_delay, late_aircraft_delay, carrier_delay"
MSY,12,324,67,27,"late_aircraft_delay, carrier_delay, nas_delay"
SAN,5,610,125,58,"late_aircraft_delay, carrier_delay, nas_delay"
RDU,1,343,50,35,"late_aircraft_delay, carrier_delay, nas_delay"
OGG,11,174,11,6,"carrier_delay, late_aircraft_delay, nas_delay"
MEM,4,136,13,10,"late_aircraft_delay, carrier_delay, nas_delay"
ACV,4,4,1,1,"late_aircraft_delay, weather_delay, nas_delay"
MLU,8,23,0,1,"carrier_delay, weather_delay, nas_delay"
SGU,3,17,1,1,"carrier_delay, nas_delay, weather_delay"
SUX,7,3,2,3,"late_aircraft_delay, weather_delay, nas_delay"
SPS,1,2,0,0,"carrier_delay, weather_delay, nas_delay"
ADQ,7,9,0,0,"carrier_delay, weather_delay, nas_delay"
LBF,9,2,0,0,"carrier_delay, weather_delay, nas_delay"
HYS,12,6,0,0,"carrier_delay, weather_delay, nas_delay"
DAL,5,369,154,72,"late_aircraft_delay, carrier_delay, nas_delay"
MDW,6,505,173,68,"late_aircraft_delay, carrier_delay, nas_delay"
TUS,5,134,26,13,"late_aircraft_delay, nas_delay, carrier_delay"
TPA,7,431,127,98,"late_aircraft_delay, nas_delay, carrier_delay"
SBA,6,52,5,6,"late_aircraft_delay, carrier_delay, nas_delay"
AGS,6,29,2,2,"nas_delay, late_aircraft_delay, carrier_delay"
STT,3,41,7,8,"carrier_delay, late_aircraft_delay, weather_delay"
DSM,9,107,6,3,"carrier_delay, late_aircraft_delay, nas_delay"
MLB,12,26,3,1,"late_aircraft_delay, carrier_delay, nas_delay"
FCA,8,29,8,3,"carrier_delay, late_aircraft_delay, nas_delay"
HRL,6,26,6,4,"late_aircraft_delay, nas_delay, carrier_delay"
SWO,8,4,0,1,"carrier_delay, weather_delay, nas_delay"
ROW,8,7,0,0,"carrier_delay, weather_delay, nas_delay"
JMS,1,2,0,0,"carrier_delay, weather_delay, nas_delay"
USA,5,3,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
ABR,5,4,0,3,"carrier_delay, weather_delay, nas_delay"
RHI,3,2,0,0,"carrier_delay, weather_delay, nas_delay"
SCC,12,3,0,0,"carrier_delay, weather_delay, nas_delay"
ORD,8,1724,440,309,"late_aircraft_delay, carrier_delay, nas_delay"
BWI,4,589,178,45,"late_aircraft_delay, carrier_delay, nas_delay"
MSY,4,346,62,33,"late_aircraft_delay, carrier_delay, nas_delay"
FLL,12,581,131,90,"late_aircraft_delay, carrier_delay, nas_delay"
SJC,9,370,43,15,"late_aircraft_delay, nas_delay, carrier_delay"
MBS,2,16,0,3,"carrier_delay, late_aircraft_delay, nas_delay"
SYR,1,79,6,7,"late_aircraft_delay, nas_delay, weather_delay"
WRG,8,6,2,0,"late_aircraft_delay, carrier_delay, weather_delay"
JAN,3,42,8,3,"weather_delay, nas_delay, late_aircraft_delay"
HSV,5,59,12,9,"late_aircraft_delay, carrier_delay, nas_delay"
LBF,8,7,1,0,"late_aircraft_delay, nas_delay, carrier_delay"
CHO,4,22,0,1,"nas_delay, weather_delay, carrier_delay"
SAF,6,24,2,3,"carrier_delay, late_aircraft_delay, weather_delay"
APN,5,7,3,1,"weather_delay, carrier_delay, nas_delay"
FWA,9,33,4,1,"carrier_delay, nas_delay, late_aircraft_delay"
CYS,3,2,0,0,"carrier_delay, weather_delay, nas_delay"
HOB,11,5,1,2,"carrier_delay, weather_delay, nas_delay"
TWF,7,6,2,0,"carrier_delay, weather_delay, nas_delay"
SPS,4,1,0,0,"carrier_delay, weather_delay, nas_delay"
SCC,9,4,0,0,"carrier_delay, weather_delay, nas_delay"
FOD,8,4,1,4,"late_aircraft_delay, nas_delay, carrier_delay"
SCE,11,5,0,1,"carrier_delay, weather_delay, nas_delay"
TTN,10,1,0,0,"carrier_delay, weather_delay, nas_delay"
GST,6,3,0,0,"carrier_delay, weather_delay, nas_delay"
BRW,6,1,1,0,"late_aircraft_delay, security_delay, nas_delay"
OME,3,2,0,0,"carrier_delay, weather_delay, nas_delay"
LIT,10,121,9,3,"late_aircraft_delay, carrier_delay, nas_delay"
VPS,10,68,5,2,"late_aircraft_delay, carrier_delay, nas_delay"
COS,3,98,9,6,"late_aircraft_delay, carrier_delay, nas_delay"
AMA,6,39,7,3,"late_aircraft_delay, weather_delay, nas_delay"
TRI,3,13,1,1,"late_aircraft_delay, weather_delay, nas_delay"
TUL,3,96,9,7,"late_aircraft_delay, carrier_delay, nas_delay"
ICT,1,53,8,6,"carrier_delay, late_aircraft_delay, nas_delay"
CIU,1,5,1,0,"weather_delay, carrier_delay, nas_delay"
LBF,10,7,1,0,"late_aircraft_delay, nas_delay, carrier_delay"
LRD,10,10,1,1,"late_aircraft_delay, carrier_delay, weather_delay"
EVV,12,9,5,1,"weather_delay, nas_delay, late_aircraft_delay"
BTM,7,6,0,0,"carrier_delay, weather_delay, nas_delay"
PRC,10,5,1,0,"carrier_delay, nas_delay, weather_delay"
DDC,5,3,0,0,"carrier_delay, weather_delay, nas_delay"
RHI,2,3,0,1,"carrier_delay, weather_delay, nas_delay"
RKS,3,3,0,1,"carrier_delay, weather_delay, nas_delay"
ACT,8,3,1,1,"late_aircraft_delay, carrier_delay, nas_delay"
PDX,4,417,53,30,"late_aircraft_delay, carrier_delay, nas_delay"
AUS,5,508,163,106,"late_aircraft_delay, carrier_delay, nas_delay"
FAR,8,54,3,8,"carrier_delay, nas_delay, late_aircraft_delay"
ISP,4,34,8,4,"late_aircraft_delay, carrier_delay, weather_delay"
SFB,12,50,24,14,"late_aircraft_delay, weather_delay, carrier_delay"
RIW,12,7,0,0,"carrier_delay, weather_delay, nas_delay"
MFE,1,17,5,2,"late_aircraft_delay, nas_delay, carrier_delay"
ELP,11,110,12,2,"late_aircraft_delay, carrier_delay, nas_delay"
CLL,10,12,2,0,"carrier_delay, nas_delay, late_aircraft_delay"
FWA,4,26,4,5,"carrier_delay, late_aircraft_delay, weather_delay"
STT,10,22,1,1,"late_aircraft_delay, carrier_delay, weather_delay"
CLL,9,9,1,1,"weather_delay, nas_delay, late_aircraft_delay"
BIL,5,28,3,0,"carrier_delay, late_aircraft_delay, weather_delay"
BTM,3,1,0,1,"weather_delay, nas_delay, carrier_delay"
VLD,4,3,0,1,"late_aircraft_delay, carrier_delay, weather_delay"
MLI,9,24,2,1,"carrier_delay, nas_delay, late_aircraft_delay"
CLT,3,1238,276,126,"late_aircraft_delay, carrier_delay, nas_delay"
DCA,6,821,153,90,"late_aircraft_delay, carrier_delay, nas_delay"
CMH,2,238,31,12,"nas_delay, late_aircraft_delay, carrier_delay"
EWR,12,694,198,95,"late_aircraft_delay, carrier_delay, nas_delay"
RDU,4,414,59,37,"late_aircraft_delay, carrier_delay, nas_delay"
MKE,1,165,30,20,"carrier_delay, late_aircraft_delay, nas_delay"
LEX,8,54,9,2,"late_aircraft_delay, carrier_delay, nas_delay"
AVL,10,74,7,4,"nas_delay, carrier_delay, late_aircraft_delay"
STL,6,415,112,34,"late_aircraft_delay, carrier_delay, nas_delay"
TVC,12,20,1,6,"late_aircraft_delay, nas_delay, carrier_delay"
GFK,8,8,2,0,"carrier_delay, nas_delay, weather_delay"
FNT,7,14,0,3,"weather_delay, carrier_delay, nas_delay"
FAR,6,48,3,10,"carrier_delay, late_aircraft_delay, nas_delay"
MFR,5,26,3,2,"late_aircraft_delay, carrier_delay, nas_delay"
HLN,8,16,0,1,"late_aircraft_delay, carrier_delay, weather_delay"
CMI,3,9,0,1,"late_aircraft_delay, carrier_delay, weather_delay"
GTF,4,20,1,1,"weather_delay, carrier_delay, nas_delay"
OME,12,4,0,0,"carrier_delay, weather_delay, nas_delay"
YAK,10,3,0,0,"carrier_delay, weather_delay, nas_delay"
RST,11,6,2,0,"carrier_delay, security_delay, nas_delay"
SJC,3,341,43,14,"late_aircraft_delay, nas_delay, carrier_delay"
AUS,7,516,158,85,"late_aircraft_delay, carrier_delay, nas_delay"
IAH,11,807,104,53,"carrier_delay, late_aircraft_delay, nas_delay"
KOA,8,121,9,5,"late_aircraft_delay, carrier_delay, nas_delay"
MHT,7,35,10,5,"carrier_delay, late_aircraft_delay, nas_delay"
SBN,4,37,4,2,"carrier_delay, nas_delay, weather_delay"
BIS,9,28,2,2,"late_aircraft_delay, nas_delay, carrier_delay"
IDA,8,25,1,0,"weather_delay, carrier_delay, nas_delay"
COU,8,17,4,0,"nas_delay, late_aircraft_delay, carrier_delay"
LBB,8,54,1,3,"nas_delay, carrier_delay, weather_delay"
CHA,2,43,5,3,"late_aircraft_delay, carrier_delay, weather_delay"
OAK,3,252,50,17,"late_aircraft_delay, carrier_delay, nas_delay"
CHA,5,34,13,4,"carrier_delay, late_aircraft_delay, nas_delay"
PVU,12,24,9,1,"nas_delay, late_aircraft_delay, carrier_delay"
COU,5,12,3,3,"late_aircraft_delay, nas_delay, carrier_delay"
GGG,10,7,1,0,"carrier_delay, weather_delay, nas_delay"
ADK,3,0,0,1,"late_aircraft_delay, carrier_delay, weather_delay"
GFK,4,7,1,0,"carrier_delay, weather_delay, nas_delay"
CMX,1,3,0,2,"late_aircraft_delay, carrier_delay, nas_delay"
WRG,12,3,1,0,"late_aircraft_delay, nas_delay, carrier_delay"
IMT,1,2,0,0,"carrier_delay, weather_delay, nas_delay"
BRD,8,0,2,0,"weather_delay, carrier_delay, nas_delay"
OME,9,1,0,0,"carrier_delay, weather_delay, nas_delay"
IAD,1,263,42,21,"late_aircraft_delay, carrier_delay, nas_delay"
CLT,8,1203,357,242,"late_aircraft_delay, carrier_delay, nas_delay"
SBN,7,36,8,15,"carrier_delay, late_aircraft_delay, nas_delay"
TUS,4,120,15,8,"late_aircraft_delay, carrier_delay, nas_delay"
BIL,9,41,0,3,"carrier_delay, late_aircraft_delay, nas_delay"
ITO,12,58,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
ALB,10,90,14,3,"carrier_delay, late_aircraft_delay, weather_delay"
LAX,5,1182,243,156,"late_aircraft_delay, carrier_delay, nas_delay"
HNL,2,342,69,24,"late_aircraft_delay, carrier_delay, nas_delay"
SLC,6,747,134,57,"carrier_delay, late_aircraft_delay, nas_delay"
ILM,6,53,4,6,"late_aircraft_delay, nas_delay, weather_delay"
VPS,2,48,2,5,"carrier_delay, late_aircraft_delay, nas_delay"
SGF,2,48,3,3,"late_aircraft_delay, carrier_delay, nas_delay"
MLI,10,35,4,1,"carrier_delay, nas_delay, late_aircraft_delay"
LBL,3,4,2,0,"late_aircraft_delay, carrier_delay, nas_delay"
PIE,9,34,5,3,"late_aircraft_delay, weather_delay, carrier_delay"
ONT,4,159,24,11,"late_aircraft_delay, nas_delay, carrier_delay"
CAK,11,21,1,0,"nas_delay, carrier_delay, weather_delay"
CYS,9,4,0,0,"carrier_delay, weather_delay, nas_delay"
JLN,6,5,0,1,"late_aircraft_delay, nas_delay, carrier_delay"
COU,2,7,0,0,"nas_delay, weather_delay, carrier_delay"
ATL,12,2234,491,197,"carrier_delay, late_aircraft_delay, nas_delay"
SEA,7,1200,314,102,"carrier_delay, late_aircraft_delay, nas_delay"
BDL,11,140,20,7,"late_aircraft_delay, nas_delay, carrier_delay"
LCH,7,7,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
RIC,5,125,19,18,"late_aircraft_delay, carrier_delay, nas_delay"
BHM,12,118,19,12,"late_aircraft_delay, nas_delay, carrier_delay"
MSO,6,44,6,2,"late_aircraft_delay, nas_delay, carrier_delay"
BTV,8,66,9,2,"nas_delay, carrier_delay, late_aircraft_delay"
OTZ,8,5,0,0,"carrier_delay, weather_delay, nas_delay"
TTN,6,8,2,1,"late_aircraft_delay, nas_delay, carrier_delay"
IMT,3,5,0,0,"carrier_delay, weather_delay, nas_delay"
HIB,8,3,0,1,"carrier_delay, nas_delay, weather_delay"
CKB,11,0,1,1,"carrier_delay, late_aircraft_delay, nas_delay"
BIH,9,1,0,0,"carrier_delay, weather_delay, nas_delay"
ACV,6,12,1,0,"nas_delay, carrier_delay, weather_delay"
SNA,4,276,59,20,"nas_delay, late_aircraft_delay, carrier_delay"
FAT,12,82,21,11,"late_aircraft_delay, carrier_delay, weather_delay"
GUM,10,3,1,0,"carrier_delay, weather_delay, nas_delay"
AGS,7,24,5,5,"late_aircraft_delay, weather_delay, carrier_delay"
HTS,11,2,1,1,"carrier_delay, late_aircraft_delay, weather_delay"
TVC,11,14,2,0,"nas_delay, carrier_delay, weather_delay"
SHV,2,21,3,0,"nas_delay, late_aircraft_delay, carrier_delay"
MSN,7,65,9,12,"late_aircraft_delay, carrier_delay, nas_delay"
BTR,9,25,5,5,"late_aircraft_delay, carrier_delay, weather_delay"
AMA,5,31,10,3,"late_aircraft_delay, carrier_delay, nas_delay"
LWS,8,9,0,0,"carrier_delay, weather_delay, nas_delay"
ABI,12,10,0,3,"late_aircraft_delay, carrier_delay, weather_delay"
PSM,8,1,0,0,"carrier_delay, weather_delay, nas_delay"
SHV,11,35,2,0,"nas_delay, carrier_delay, weather_delay"
GRI,8,6,1,0,"carrier_delay, weather_delay, nas_delay"
MTJ,3,27,7,0,"nas_delay, late_aircraft_delay, carrier_delay"
GTR,2,8,0,0,"carrier_delay, weather_delay, nas_delay"
ISP,1,50,8,1,"nas_delay, late_aircraft_delay, carrier_delay"
OTZ,11,2,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
ORH,2,8,1,2,"late_aircraft_delay, nas_delay, carrier_delay"
ITH,4,3,0,1,"nas_delay, carrier_delay, weather_delay"
OME,6,1,0,0,"carrier_delay, weather_delay, nas_delay"
JFK,9,812,91,39,"carrier_delay, nas_delay, late_aircraft_delay"
DCA,7,811,156,140,"late_aircraft_delay, carrier_delay, nas_delay"
FAR,7,38,4,7,"carrier_delay, weather_delay, late_aircraft_delay"
TPA,5,523,99,79,"late_aircraft_delay, nas_delay, carrier_delay"
MSP,4,827,85,29,"carrier_delay, late_aircraft_delay, nas_delay"
PGD,6,48,7,3,"late_aircraft_delay, nas_delay, carrier_delay"
CVG,9,277,16,20,"carrier_delay, late_aircraft_delay, nas_delay"
OMA,8,155,19,11,"carrier_delay, late_aircraft_delay, nas_delay"
BOI,5,166,24,11,"nas_delay, late_aircraft_delay, carrier_delay"
COS,5,77,13,10,"nas_delay, carrier_delay, late_aircraft_delay"
BGR,8,59,7,3,"carrier_delay, weather_delay, late_aircraft_delay"
SIT,9,11,0,0,"nas_delay, carrier_delay, weather_delay"
RDM,7,31,8,2,"carrier_delay, nas_delay, weather_delay"
ROA,8,18,3,5,"carrier_delay, late_aircraft_delay, nas_delay"
LGB,1,115,22,12,"late_aircraft_delay, carrier_delay, nas_delay"
SAF,2,6,1,1,"carrier_delay, late_aircraft_delay, weather_delay"
GTF,11,25,0,0,"carrier_delay, weather_delay, nas_delay"
JLN,7,4,1,0,"carrier_delay, weather_delay, nas_delay"
GCC,1,3,0,0,"nas_delay, carrier_delay, weather_delay"
SPN,12,1,0,0,"carrier_delay, weather_delay, nas_delay"
MCO,5,971,232,141,"late_aircraft_delay, carrier_delay, nas_delay"
CHS,5,180,25,23,"late_aircraft_delay, carrier_delay, nas_delay"
PHX,8,1210,204,101,"late_aircraft_delay, carrier_delay, nas_delay"
ABQ,10,234,19,4,"security_delay, late_aircraft_delay, carrier_delay"
BUR,8,211,29,12,"nas_delay, late_aircraft_delay, carrier_delay"
RIC,6,113,22,15,"carrier_delay, late_aircraft_delay, nas_delay"
JAX,2,191,18,15,"late_aircraft_delay, carrier_delay, weather_delay"
PVU,7,11,1,1,"carrier_delay, late_aircraft_delay, weather_delay"
TRI,1,18,4,2,"carrier_delay, late_aircraft_delay, nas_delay"
SGU,9,22,0,0,"nas_delay, carrier_delay, late_aircraft_delay"
SLN,5,5,0,2,"carrier_delay, nas_delay, late_aircraft_delay"
BIH,12,0,0,3,"late_aircraft_delay, carrier_delay, weather_delay"
TVC,10,27,5,3,"late_aircraft_delay, carrier_delay, nas_delay"
TXK,7,3,0,2,"late_aircraft_delay, carrier_delay, nas_delay"
GCK,8,2,0,0,"carrier_delay, weather_delay, nas_delay"
BRW,8,1,1,0,"late_aircraft_delay, security_delay, nas_delay"
ACT,4,6,0,0,"nas_delay, carrier_delay, weather_delay"
SFO,6,675,171,92,"late_aircraft_delay, carrier_delay, nas_delay"
MIA,6,518,189,138,"late_aircraft_delay, carrier_delay, nas_delay"
AUS,12,547,106,56,"late_aircraft_delay, carrier_delay, nas_delay"
SMF,12,340,79,32,"late_aircraft_delay, carrier_delay, nas_delay"
RDM,5,35,2,0,"late_aircraft_delay, carrier_delay, weather_delay"
GCK,1,4,2,0,"weather_delay, carrier_delay, nas_delay"
PIE,4,53,6,0,"late_aircraft_delay, weather_delay, nas_delay"
SAF,9,24,5,1,"carrier_delay, late_aircraft_delay, nas_delay"
PRC,7,4,1,1,"late_aircraft_delay, carrier_delay, nas_delay"
LCH,9,6,1,3,"carrier_delay, nas_delay, weather_delay"
XWA,12,11,1,2,"weather_delay, carrier_delay, nas_delay"
MBS,4,14,1,2,"nas_delay, weather_delay, carrier_delay"
OME,7,4,2,0,"late_aircraft_delay, nas_delay, carrier_delay"
PIB,8,7,0,0,"carrier_delay, weather_delay, nas_delay"
RIW,8,4,1,0,"nas_delay, late_aircraft_delay, carrier_delay"
IAH,4,716,131,71,"late_aircraft_delay, carrier_delay, nas_delay"
LAX,8,1329,186,114,"late_aircraft_delay, carrier_delay, nas_delay"
GTF,1,15,5,3,"carrier_delay, late_aircraft_delay, weather_delay"
HOU,12,338,61,44,"late_aircraft_delay, carrier_delay, nas_delay"
HPN,12,89,15,11,"late_aircraft_delay, nas_delay, carrier_delay"
RST,4,11,2,1,"carrier_delay, nas_delay, late_aircraft_delay"
BUR,10,248,27,20,"late_aircraft_delay, nas_delay, carrier_delay"
ISP,7,24,5,4,"late_aircraft_delay, carrier_delay, nas_delay"
CVG,8,259,40,28,"nas_delay, late_aircraft_delay, carrier_delay"
PBI,9,132,19,6,"weather_delay, carrier_delay, late_aircraft_delay"
SGU,10,31,1,0,"weather_delay, carrier_delay, nas_delay"
BDL,12,135,28,14,"late_aircraft_delay, carrier_delay, nas_delay"
GSP,7,86,14,12,"late_aircraft_delay, nas_delay, carrier_delay"
JAX,5,207,32,25,"late_aircraft_delay, carrier_delay, nas_delay"
MTJ,7,19,4,4,"carrier_delay, late_aircraft_delay, nas_delay"
FAT,6,91,15,8,"carrier_delay, late_aircraft_delay, nas_delay"
MSO,2,18,1,1,"nas_delay, carrier_delay, weather_delay"
RDD,1,5,0,0,"carrier_delay, weather_delay, nas_delay"
MFR,12,30,6,3,"late_aircraft_delay, weather_delay, nas_delay"
GGG,7,3,0,0,"carrier_delay, weather_delay, nas_delay"
DDC,2,4,0,1,"carrier_delay, nas_delay, weather_delay"
DHN,9,3,0,1,"late_aircraft_delay, carrier_delay, weather_delay"
