aeroporto_partenza,mese,numero_ritardi_basso,numero_ritardi_medio,numero_ritardi_alto,cause_maggiori
JMS,12,45,4,6,"late_aircraft_delay, carrier_delay, weather_delay"
CSG,2,67,4,7,"carrier_delay, weather_delay, nas_delay"
PPG,8,10,0,3,"late_aircraft_delay, carrier_delay, weather_delay"
PBI,1,1903,449,281,"late_aircraft_delay, carrier_delay, nas_delay"
LAX,6,12531,2470,1243,"late_aircraft_delay, carrier_delay, nas_delay"
HNL,3,4349,505,90,"carrier_delay, late_aircraft_delay, nas_delay"
IAH,2,7057,804,388,"carrier_delay, late_aircraft_delay, nas_delay"
EVV,5,123,13,21,"carrier_delay, nas_delay, late_aircraft_delay"
CIU,4,51,2,7,"carrier_delay, weather_delay, nas_delay"
CHO,7,177,29,31,"carrier_delay, nas_delay, late_aircraft_delay"
MYR,10,1200,88,57,"late_aircraft_delay, carrier_delay, nas_delay"
GGG,4,50,0,10,"weather_delay, nas_delay, carrier_delay"
LIT,6,847,166,107,"late_aircraft_delay, carrier_delay, nas_delay"
RDM,1,313,52,66,"weather_delay, nas_delay, carrier_delay"
GPT,3,253,15,11,"carrier_delay, weather_delay, late_aircraft_delay"
STS,12,288,59,35,"late_aircraft_delay, nas_delay, weather_delay"
DEC,10,51,2,0,"nas_delay, late_aircraft_delay, carrier_delay"
TLH,10,492,30,27,"carrier_delay, late_aircraft_delay, nas_delay"
AVP,11,115,13,6,"late_aircraft_delay, weather_delay, nas_delay"
MHT,1,258,41,33,"late_aircraft_delay, carrier_delay, nas_delay"
DVL,9,47,3,3,"carrier_delay, late_aircraft_delay, weather_delay"
GRK,2,108,6,2,"carrier_delay, nas_delay, late_aircraft_delay"
BQN,7,120,33,23,"late_aircraft_delay, carrier_delay, nas_delay"
HOB,9,54,3,2,"carrier_delay, late_aircraft_delay, weather_delay"
SIT,3,81,8,1,"late_aircraft_delay, nas_delay, weather_delay"
CMX,2,42,3,3,"carrier_delay, late_aircraft_delay, nas_delay"
BRD,11,43,4,2,"carrier_delay, nas_delay, weather_delay"
VCT,7,36,3,10,"carrier_delay, weather_delay, late_aircraft_delay"
JLN,10,40,7,2,"carrier_delay, late_aircraft_delay, weather_delay"
PDX,6,3963,807,340,"late_aircraft_delay, carrier_delay, nas_delay"
BOI,3,1496,138,62,"carrier_delay, nas_delay, late_aircraft_delay"
SAT,9,2898,317,146,"late_aircraft_delay, carrier_delay, nas_delay"
EUG,6,492,77,32,"carrier_delay, late_aircraft_delay, nas_delay"
EVV,2,126,13,2,"late_aircraft_delay, nas_delay, carrier_delay"
BIS,6,247,41,33,"carrier_delay, nas_delay, late_aircraft_delay"
BHM,10,1413,107,58,"late_aircraft_delay, carrier_delay, nas_delay"
LBB,3,452,54,27,"late_aircraft_delay, weather_delay, nas_delay"
CID,8,620,87,58,"late_aircraft_delay, carrier_delay, nas_delay"
GPT,11,244,18,7,"carrier_delay, late_aircraft_delay, nas_delay"
STX,6,59,27,18,"late_aircraft_delay, carrier_delay, nas_delay"
IMT,11,51,2,5,"nas_delay, weather_delay, carrier_delay"
TYR,6,71,7,9,"weather_delay, carrier_delay, late_aircraft_delay"
BTM,5,42,2,0,"carrier_delay, weather_delay, nas_delay"
MEI,6,45,1,4,"late_aircraft_delay, carrier_delay, nas_delay"
YAK,4,45,4,3,"late_aircraft_delay, nas_delay, carrier_delay"
CMX,5,36,11,11,"late_aircraft_delay, carrier_delay, nas_delay"
TOL,8,12,2,1,"late_aircraft_delay, weather_delay, nas_delay"
CLT,6,12550,3448,2258,"late_aircraft_delay, carrier_delay, nas_delay"
BDL,9,1547,168,66,"carrier_delay, late_aircraft_delay, nas_delay"
SRQ,9,700,59,35,"late_aircraft_delay, carrier_delay, nas_delay"
LAS,2,10555,2084,872,"late_aircraft_delay, carrier_delay, nas_delay"
LAS,7,10062,3666,1950,"carrier_delay, late_aircraft_delay, nas_delay"
LSE,5,38,4,7,"late_aircraft_delay, nas_delay, carrier_delay"
EYW,12,533,115,88,"late_aircraft_delay, carrier_delay, nas_delay"
MQT,8,68,18,6,"carrier_delay, late_aircraft_delay, nas_delay"
BIL,2,224,16,4,"nas_delay, carrier_delay, late_aircraft_delay"
ALB,7,707,161,141,"late_aircraft_delay, carrier_delay, nas_delay"
CAE,4,472,44,22,"late_aircraft_delay, carrier_delay, nas_delay"
SJT,11,71,7,8,"carrier_delay, weather_delay, late_aircraft_delay"
SHV,1,226,26,25,"late_aircraft_delay, carrier_delay, weather_delay"
ABE,6,293,38,38,"carrier_delay, late_aircraft_delay, nas_delay"
AMA,8,381,50,26,"carrier_delay, late_aircraft_delay, nas_delay"
LAN,1,66,8,19,"carrier_delay, nas_delay, late_aircraft_delay"
GCK,6,50,1,7,"late_aircraft_delay, nas_delay, weather_delay"
HLN,9,104,5,7,"weather_delay, late_aircraft_delay, carrier_delay"
EGE,11,83,9,10,"late_aircraft_delay, carrier_delay, weather_delay"
PIH,1,58,2,2,"weather_delay, nas_delay, carrier_delay"
MEI,9,46,2,3,"carrier_delay, late_aircraft_delay, nas_delay"
EKO,3,29,1,0,"carrier_delay, nas_delay, weather_delay"
ORD,9,20038,2740,1232,"late_aircraft_delay, carrier_delay, nas_delay"
ROC,6,771,125,75,"late_aircraft_delay, carrier_delay, nas_delay"
IND,6,3257,506,306,"late_aircraft_delay, carrier_delay, nas_delay"
CSG,3,78,6,3,"carrier_delay, late_aircraft_delay, nas_delay"
RAP,8,469,72,31,"late_aircraft_delay, carrier_delay, nas_delay"
SRQ,2,1284,137,70,"late_aircraft_delay, carrier_delay, nas_delay"
PIA,7,244,50,22,"late_aircraft_delay, carrier_delay, nas_delay"
GRK,9,121,19,9,"carrier_delay, late_aircraft_delay, nas_delay"
BMI,8,129,8,9,"carrier_delay, late_aircraft_delay, nas_delay"
BFF,12,48,3,1,"carrier_delay, nas_delay, weather_delay"
CLE,6,2788,493,330,"late_aircraft_delay, carrier_delay, nas_delay"
BTV,6,581,74,63,"carrier_delay, late_aircraft_delay, nas_delay"
OMA,3,1576,235,117,"late_aircraft_delay, carrier_delay, nas_delay"
BNA,7,6217,1781,901,"late_aircraft_delay, carrier_delay, nas_delay"
PSC,4,350,34,9,"carrier_delay, nas_delay, late_aircraft_delay"
RDM,9,456,43,30,"carrier_delay, nas_delay, late_aircraft_delay"
BQN,10,110,16,7,"late_aircraft_delay, carrier_delay, nas_delay"
ATW,11,433,46,44,"carrier_delay, weather_delay, late_aircraft_delay"
CRW,7,182,41,56,"carrier_delay, late_aircraft_delay, nas_delay"
BLI,2,186,9,3,"late_aircraft_delay, nas_delay, carrier_delay"
IMT,12,33,11,11,"carrier_delay, weather_delay, nas_delay"
MLI,4,246,36,15,"carrier_delay, late_aircraft_delay, nas_delay"
PGD,9,220,32,20,"carrier_delay, late_aircraft_delay, weather_delay"
MRY,7,335,58,38,"late_aircraft_delay, carrier_delay, weather_delay"
GPT,6,227,42,20,"late_aircraft_delay, carrier_delay, nas_delay"
SAF,4,135,16,13,"carrier_delay, nas_delay, late_aircraft_delay"
ROA,7,154,32,29,"carrier_delay, late_aircraft_delay, nas_delay"
ABR,7,48,6,7,"carrier_delay, nas_delay, weather_delay"
LCH,8,79,6,7,"carrier_delay, weather_delay, late_aircraft_delay"
ABY,7,39,7,13,"carrier_delay, weather_delay, nas_delay"
ESC,6,39,6,7,"carrier_delay, nas_delay, weather_delay"
ROW,12,66,9,8,"carrier_delay, weather_delay, late_aircraft_delay"
BRW,12,16,11,2,"late_aircraft_delay, carrier_delay, nas_delay"
CVG,4,2902,352,197,"late_aircraft_delay, carrier_delay, nas_delay"
CID,7,534,96,69,"late_aircraft_delay, carrier_delay, nas_delay"
BHM,6,1120,199,107,"late_aircraft_delay, carrier_delay, nas_delay"
PSE,4,76,7,8,"late_aircraft_delay, carrier_delay, nas_delay"
BTV,7,569,83,85,"late_aircraft_delay, carrier_delay, nas_delay"
SBP,8,411,25,34,"carrier_delay, late_aircraft_delay, nas_delay"
TVC,4,182,24,11,"carrier_delay, late_aircraft_delay, nas_delay"
MAF,7,598,129,74,"late_aircraft_delay, carrier_delay, nas_delay"
INL,4,39,1,2,"weather_delay, carrier_delay, nas_delay"
SGU,6,173,13,13,"carrier_delay, weather_delay, late_aircraft_delay"
GRI,6,56,6,15,"carrier_delay, late_aircraft_delay, weather_delay"
HOB,7,49,3,7,"carrier_delay, nas_delay, late_aircraft_delay"
HRL,2,293,21,4,"late_aircraft_delay, nas_delay, carrier_delay"
BET,9,53,4,3,"late_aircraft_delay, carrier_delay, nas_delay"
BGM,1,22,0,2,"late_aircraft_delay, nas_delay, carrier_delay"
CDV,10,50,7,1,"late_aircraft_delay, nas_delay, carrier_delay"
LGA,9,11023,986,467,"carrier_delay, late_aircraft_delay, nas_delay"
DSM,10,1137,92,54,"carrier_delay, late_aircraft_delay, nas_delay"
OGG,6,2036,159,48,"late_aircraft_delay, carrier_delay, nas_delay"
MSY,7,2603,840,583,"late_aircraft_delay, carrier_delay, nas_delay"
ORH,5,68,14,14,"late_aircraft_delay, carrier_delay, nas_delay"
TRI,6,155,11,16,"carrier_delay, late_aircraft_delay, nas_delay"
EWN,7,7,6,5,"late_aircraft_delay, weather_delay, nas_delay"
MDT,10,401,36,20,"carrier_delay, late_aircraft_delay, weather_delay"
MFE,6,286,53,57,"carrier_delay, late_aircraft_delay, nas_delay"
PWM,1,388,61,46,"late_aircraft_delay, nas_delay, carrier_delay"
STX,3,117,16,13,"carrier_delay, late_aircraft_delay, nas_delay"
MLI,5,260,42,52,"carrier_delay, late_aircraft_delay, nas_delay"
MQT,6,71,10,6,"late_aircraft_delay, carrier_delay, nas_delay"
FCA,4,169,15,6,"carrier_delay, late_aircraft_delay, nas_delay"
EGE,7,168,43,23,"late_aircraft_delay, carrier_delay, nas_delay"
CWA,2,45,3,1,"late_aircraft_delay, weather_delay, nas_delay"
EWN,8,18,3,4,"carrier_delay, late_aircraft_delay, weather_delay"
SCC,3,42,1,2,"late_aircraft_delay, carrier_delay, nas_delay"
JFK,7,6687,1667,1387,"carrier_delay, late_aircraft_delay, nas_delay"
LAS,9,12072,2181,985,"late_aircraft_delay, carrier_delay, nas_delay"
PHL,7,6059,1768,1486,"late_aircraft_delay, carrier_delay, nas_delay"
LFT,4,225,14,23,"late_aircraft_delay, weather_delay, nas_delay"
MCO,6,8809,2276,1695,"late_aircraft_delay, carrier_delay, nas_delay"
DFW,4,17588,4008,2542,"late_aircraft_delay, carrier_delay, nas_delay"
MGM,1,128,31,21,"carrier_delay, late_aircraft_delay, weather_delay"
MLB,11,208,17,5,"late_aircraft_delay, carrier_delay, nas_delay"
FWA,2,219,37,18,"carrier_delay, nas_delay, late_aircraft_delay"
PSG,10,55,3,2,"late_aircraft_delay, nas_delay, carrier_delay"
RIW,6,52,3,2,"carrier_delay, late_aircraft_delay, nas_delay"
PAE,7,39,12,0,"late_aircraft_delay, nas_delay, carrier_delay"
JAN,6,450,84,39,"late_aircraft_delay, carrier_delay, nas_delay"
XWA,1,80,16,20,"carrier_delay, late_aircraft_delay, weather_delay"
PSM,10,21,1,1,"nas_delay, late_aircraft_delay, carrier_delay"
ABY,3,56,2,4,"carrier_delay, weather_delay, nas_delay"
CKB,12,4,3,3,"late_aircraft_delay, carrier_delay, nas_delay"
GUC,3,75,7,11,"carrier_delay, late_aircraft_delay, weather_delay"
FLL,8,4246,1377,883,"late_aircraft_delay, carrier_delay, nas_delay"
CID,6,527,77,62,"late_aircraft_delay, carrier_delay, nas_delay"
BHM,9,1182,149,63,"late_aircraft_delay, carrier_delay, nas_delay"
SGF,4,520,75,52,"carrier_delay, late_aircraft_delay, nas_delay"
PBI,8,1276,310,248,"late_aircraft_delay, carrier_delay, nas_delay"
BTV,10,739,68,35,"carrier_delay, late_aircraft_delay, nas_delay"
BOI,10,1762,138,58,"carrier_delay, late_aircraft_delay, nas_delay"
DSM,2,915,93,77,"carrier_delay, late_aircraft_delay, nas_delay"
BIL,11,279,28,18,"carrier_delay, late_aircraft_delay, nas_delay"
USA,2,40,8,7,"late_aircraft_delay, carrier_delay, nas_delay"
IDA,9,268,20,8,"carrier_delay, weather_delay, nas_delay"
ABI,11,127,8,6,"weather_delay, carrier_delay, late_aircraft_delay"
WRG,5,48,12,1,"late_aircraft_delay, nas_delay, carrier_delay"
CAK,10,225,15,17,"carrier_delay, late_aircraft_delay, nas_delay"
EGE,8,172,25,27,"late_aircraft_delay, carrier_delay, weather_delay"
DIK,6,36,4,2,"carrier_delay, late_aircraft_delay, nas_delay"
MOT,5,158,17,7,"carrier_delay, late_aircraft_delay, nas_delay"
SPN,9,28,0,1,"weather_delay, nas_delay, carrier_delay"
CKB,7,18,9,6,"late_aircraft_delay, carrier_delay, nas_delay"
SNA,9,2924,338,155,"late_aircraft_delay, carrier_delay, nas_delay"
GFK,3,98,6,4,"carrier_delay, weather_delay, nas_delay"
JFK,5,7650,1427,843,"carrier_delay, nas_delay, late_aircraft_delay"
CVG,12,2458,413,213,"carrier_delay, late_aircraft_delay, nas_delay"
MIA,7,5208,1735,1328,"late_aircraft_delay, carrier_delay, nas_delay"
ABQ,2,1382,156,65,"late_aircraft_delay, carrier_delay, nas_delay"
SDF,9,1733,171,92,"carrier_delay, late_aircraft_delay, nas_delay"
EVV,6,155,20,14,"late_aircraft_delay, carrier_delay, nas_delay"
AVL,12,537,115,71,"late_aircraft_delay, carrier_delay, nas_delay"
ILM,4,487,66,37,"late_aircraft_delay, carrier_delay, nas_delay"
DAB,11,193,11,4,"late_aircraft_delay, nas_delay, carrier_delay"
LBB,6,403,54,37,"late_aircraft_delay, carrier_delay, nas_delay"
BLI,7,229,35,11,"late_aircraft_delay, carrier_delay, nas_delay"
ATW,8,390,38,52,"carrier_delay, late_aircraft_delay, nas_delay"
GNV,7,192,43,42,"late_aircraft_delay, carrier_delay, nas_delay"
ITO,9,510,27,2,"late_aircraft_delay, carrier_delay, nas_delay"
ALB,5,770,137,72,"late_aircraft_delay, nas_delay, carrier_delay"
MRY,4,302,25,19,"carrier_delay, late_aircraft_delay, nas_delay"
SUN,9,127,3,5,"carrier_delay, nas_delay, weather_delay"
HHH,12,57,14,4,"late_aircraft_delay, nas_delay, carrier_delay"
BQN,6,110,46,37,"late_aircraft_delay, carrier_delay, nas_delay"
MDT,4,422,42,15,"late_aircraft_delay, carrier_delay, nas_delay"
ALW,5,57,3,0,"late_aircraft_delay, carrier_delay, nas_delay"
BGM,11,24,4,2,"carrier_delay, late_aircraft_delay, nas_delay"
LRD,1,96,15,16,"late_aircraft_delay, nas_delay, carrier_delay"
SPN,3,28,1,1,"carrier_delay, weather_delay, nas_delay"
FAY,2,82,8,2,"carrier_delay, late_aircraft_delay, nas_delay"
STC,7,8,0,0,"carrier_delay, weather_delay, nas_delay"
DIK,3,25,0,3,"weather_delay, nas_delay, carrier_delay"
LAS,8,11753,2587,1351,"late_aircraft_delay, carrier_delay, nas_delay"
PDX,7,4200,756,356,"late_aircraft_delay, carrier_delay, nas_delay"
BUR,2,1617,244,122,"late_aircraft_delay, nas_delay, carrier_delay"
RDU,3,3764,604,304,"late_aircraft_delay, carrier_delay, nas_delay"
LBB,7,425,59,31,"late_aircraft_delay, carrier_delay, weather_delay"
GRR,5,1122,139,111,"late_aircraft_delay, carrier_delay, nas_delay"
LEX,5,566,89,83,"late_aircraft_delay, nas_delay, carrier_delay"
BIS,5,279,20,28,"carrier_delay, weather_delay, late_aircraft_delay"
AVL,1,622,112,63,"carrier_delay, late_aircraft_delay, nas_delay"
LRD,2,107,12,2,"late_aircraft_delay, nas_delay, carrier_delay"
KTN,9,182,15,6,"late_aircraft_delay, carrier_delay, nas_delay"
MOB,8,208,11,7,"late_aircraft_delay, carrier_delay, nas_delay"
FOD,12,42,5,3,"late_aircraft_delay, nas_delay, carrier_delay"
BIL,1,225,22,26,"nas_delay, late_aircraft_delay, weather_delay"
CRW,4,206,36,17,"carrier_delay, late_aircraft_delay, nas_delay"
DRO,6,279,38,31,"carrier_delay, weather_delay, nas_delay"
YUM,3,118,3,9,"carrier_delay, nas_delay, weather_delay"
COU,3,120,15,9,"late_aircraft_delay, carrier_delay, nas_delay"
AVP,4,62,12,11,"late_aircraft_delay, carrier_delay, nas_delay"
FOD,1,25,7,6,"late_aircraft_delay, carrier_delay, weather_delay"
PIB,6,44,3,2,"late_aircraft_delay, carrier_delay, nas_delay"
PIH,9,55,0,1,"carrier_delay, weather_delay, nas_delay"
GST,7,22,4,3,"late_aircraft_delay, carrier_delay, security_delay"
IAG,12,22,4,4,"late_aircraft_delay, nas_delay, weather_delay"
LBE,6,47,6,2,"late_aircraft_delay, carrier_delay, nas_delay"
DAL,4,4393,1102,497,"late_aircraft_delay, carrier_delay, nas_delay"
LAX,2,10787,1731,786,"late_aircraft_delay, carrier_delay, nas_delay"
BLV,6,101,20,16,"late_aircraft_delay, carrier_delay, nas_delay"
BOI,1,1228,194,108,"late_aircraft_delay, carrier_delay, nas_delay"
ATW,7,404,56,43,"carrier_delay, late_aircraft_delay, nas_delay"
CAE,10,573,55,18,"late_aircraft_delay, carrier_delay, nas_delay"
SNA,5,2772,501,264,"late_aircraft_delay, carrier_delay, nas_delay"
MAF,2,579,39,16,"carrier_delay, late_aircraft_delay, nas_delay"
BTV,5,496,41,42,"late_aircraft_delay, nas_delay, carrier_delay"
MLB,1,174,23,19,"late_aircraft_delay, carrier_delay, nas_delay"
FSD,2,440,58,34,"carrier_delay, late_aircraft_delay, nas_delay"
RDM,6,383,56,31,"carrier_delay, late_aircraft_delay, nas_delay"
VLD,1,53,3,5,"late_aircraft_delay, carrier_delay, nas_delay"
GCK,9,53,3,1,"carrier_delay, late_aircraft_delay, nas_delay"
EAR,11,44,2,2,"carrier_delay, late_aircraft_delay, nas_delay"
ADQ,5,65,4,2,"late_aircraft_delay, carrier_delay, nas_delay"
VLD,11,72,3,1,"late_aircraft_delay, nas_delay, carrier_delay"
VCT,4,48,1,2,"late_aircraft_delay, nas_delay, carrier_delay"
ORD,7,15938,4267,3294,"late_aircraft_delay, carrier_delay, nas_delay"
CID,3,485,50,37,"carrier_delay, late_aircraft_delay, nas_delay"
RIC,4,1219,190,102,"late_aircraft_delay, carrier_delay, nas_delay"
TYS,3,899,113,73,"late_aircraft_delay, carrier_delay, nas_delay"
AZA,9,274,30,13,"carrier_delay, late_aircraft_delay, nas_delay"
PIE,6,635,132,86,"carrier_delay, late_aircraft_delay, weather_delay"
MHT,9,477,36,19,"late_aircraft_delay, nas_delay, carrier_delay"
ADQ,3,44,7,5,"late_aircraft_delay, nas_delay, weather_delay"
PWM,3,441,45,40,"late_aircraft_delay, carrier_delay, nas_delay"
GTF,6,167,12,6,"late_aircraft_delay, nas_delay, carrier_delay"
DRO,5,224,26,23,"carrier_delay, nas_delay, late_aircraft_delay"
LCK,11,40,7,3,"late_aircraft_delay, nas_delay, carrier_delay"
APN,2,31,1,7,"carrier_delay, weather_delay, nas_delay"
GJT,7,277,43,24,"carrier_delay, late_aircraft_delay, nas_delay"
TTN,4,114,29,26,"late_aircraft_delay, nas_delay, carrier_delay"
BQK,1,40,6,15,"carrier_delay, weather_delay, nas_delay"
GUM,11,56,2,1,"carrier_delay, weather_delay, nas_delay"
SCE,3,56,2,2,"weather_delay, carrier_delay, nas_delay"
ATL,9,23457,3135,1227,"carrier_delay, late_aircraft_delay, nas_delay"
YAK,5,54,3,2,"late_aircraft_delay, nas_delay, carrier_delay"
GSO,9,889,87,49,"carrier_delay, late_aircraft_delay, nas_delay"
IAD,11,3874,346,177,"carrier_delay, late_aircraft_delay, nas_delay"
CWA,8,51,7,3,"late_aircraft_delay, nas_delay, carrier_delay"
IND,12,3098,426,241,"late_aircraft_delay, carrier_delay, nas_delay"
TUL,8,1282,127,85,"late_aircraft_delay, carrier_delay, nas_delay"
KOA,10,1162,96,37,"late_aircraft_delay, carrier_delay, nas_delay"
HDN,4,104,10,2,"late_aircraft_delay, carrier_delay, weather_delay"
BET,6,49,9,2,"late_aircraft_delay, nas_delay, security_delay"
PGD,5,314,57,36,"carrier_delay, late_aircraft_delay, nas_delay"
GRK,7,121,30,23,"late_aircraft_delay, carrier_delay, nas_delay"
PSC,8,367,39,16,"carrier_delay, late_aircraft_delay, nas_delay"
BGM,12,16,6,2,"late_aircraft_delay, nas_delay, carrier_delay"
YUM,2,112,8,4,"nas_delay, late_aircraft_delay, weather_delay"
PIB,1,25,4,4,"late_aircraft_delay, carrier_delay, weather_delay"
CWA,5,59,2,1,"weather_delay, nas_delay, late_aircraft_delay"
GRI,1,51,8,13,"carrier_delay, weather_delay, nas_delay"
MHK,10,66,5,4,"late_aircraft_delay, nas_delay, carrier_delay"
MSY,5,3089,798,531,"late_aircraft_delay, carrier_delay, nas_delay"
HOU,1,3316,844,315,"late_aircraft_delay, carrier_delay, nas_delay"
EAR,12,41,4,6,"late_aircraft_delay, carrier_delay, weather_delay"
BOI,9,1737,206,80,"carrier_delay, late_aircraft_delay, nas_delay"
MEM,3,1481,192,90,"late_aircraft_delay, carrier_delay, nas_delay"
CHS,8,1660,303,197,"late_aircraft_delay, carrier_delay, nas_delay"
BDL,8,1442,304,174,"late_aircraft_delay, carrier_delay, nas_delay"
BIS,11,258,40,26,"carrier_delay, late_aircraft_delay, nas_delay"
TWF,10,53,0,0,"carrier_delay, weather_delay, nas_delay"
ABI,6,112,18,13,"late_aircraft_delay, carrier_delay, nas_delay"
SBA,3,427,68,51,"nas_delay, late_aircraft_delay, carrier_delay"
EUG,5,467,64,41,"carrier_delay, late_aircraft_delay, nas_delay"
FAI,11,162,16,9,"carrier_delay, nas_delay, late_aircraft_delay"
MOT,10,172,17,4,"carrier_delay, nas_delay, late_aircraft_delay"
OAJ,2,70,3,2,"carrier_delay, late_aircraft_delay, weather_delay"
BMI,1,98,13,17,"late_aircraft_delay, carrier_delay, nas_delay"
HGR,4,5,8,1,"late_aircraft_delay, carrier_delay, nas_delay"
BGM,4,26,2,1,"carrier_delay, nas_delay, late_aircraft_delay"
ATL,7,18018,5556,4646,"carrier_delay, late_aircraft_delay, nas_delay"
MFR,8,313,32,23,"carrier_delay, weather_delay, late_aircraft_delay"
LAS,5,11513,3084,1246,"late_aircraft_delay, carrier_delay, nas_delay"
ANC,4,1037,148,63,"carrier_delay, late_aircraft_delay, nas_delay"
SJT,7,73,8,11,"carrier_delay, late_aircraft_delay, nas_delay"
FAY,10,173,16,13,"carrier_delay, late_aircraft_delay, nas_delay"
PVD,2,732,74,26,"late_aircraft_delay, carrier_delay, nas_delay"
MLB,5,193,22,20,"late_aircraft_delay, carrier_delay, nas_delay"
HSV,6,565,107,58,"carrier_delay, late_aircraft_delay, nas_delay"
ROW,4,47,9,3,"carrier_delay, late_aircraft_delay, nas_delay"
TUL,11,1209,106,48,"late_aircraft_delay, carrier_delay, nas_delay"
CDC,6,43,3,6,"carrier_delay, weather_delay, nas_delay"
CAK,1,177,21,32,"late_aircraft_delay, carrier_delay, nas_delay"
PBG,12,27,17,10,"weather_delay, carrier_delay, nas_delay"
BQK,11,74,5,7,"carrier_delay, late_aircraft_delay, nas_delay"
CMI,4,97,12,8,"late_aircraft_delay, carrier_delay, nas_delay"
ESC,8,47,4,3,"carrier_delay, weather_delay, nas_delay"
BJI,12,38,12,9,"carrier_delay, weather_delay, nas_delay"
HOB,10,54,3,2,"carrier_delay, late_aircraft_delay, nas_delay"
DIK,1,25,4,4,"weather_delay, carrier_delay, late_aircraft_delay"
PSG,7,55,6,0,"late_aircraft_delay, carrier_delay, nas_delay"
BRO,2,104,4,0,"late_aircraft_delay, nas_delay, carrier_delay"
PSG,12,51,1,6,"late_aircraft_delay, weather_delay, nas_delay"
HOU,8,3647,674,216,"late_aircraft_delay, carrier_delay, nas_delay"
CAE,12,480,63,31,"late_aircraft_delay, carrier_delay, nas_delay"
RIC,12,1125,245,97,"late_aircraft_delay, carrier_delay, nas_delay"
ORF,2,1215,99,47,"late_aircraft_delay, nas_delay, carrier_delay"
LIH,11,1124,70,22,"late_aircraft_delay, carrier_delay, nas_delay"
