aeroporto_partenza,mese,numero_ritardi_basso,numero_ritardi_medio,numero_ritardi_alto,cause_maggiori
AMA,8,276,41,22,"carrier_delay, late_aircraft_delay, nas_delay"
LAN,1,47,5,15,"carrier_delay, late_aircraft_delay, nas_delay"
GCK,6,35,1,6,"late_aircraft_delay, weather_delay, nas_delay"
HLN,9,73,3,7,"weather_delay, late_aircraft_delay, carrier_delay"
EGE,11,63,6,8,"carrier_delay, late_aircraft_delay, weather_delay"
PIH,1,44,1,2,"weather_delay, nas_delay, carrier_delay"
MEI,9,33,1,1,"late_aircraft_delay, carrier_delay, nas_delay"
EKO,3,23,0,0,"nas_delay, weather_delay, carrier_delay"
ORD,9,14989,2035,934,"late_aircraft_delay, carrier_delay, nas_delay"
ROC,6,573,100,58,"late_aircraft_delay, carrier_delay, nas_delay"
IND,6,2448,386,220,"late_aircraft_delay, carrier_delay, nas_delay"
CSG,3,57,3,3,"carrier_delay, late_aircraft_delay, nas_delay"
RAP,8,346,56,24,"carrier_delay, late_aircraft_delay, nas_delay"
SRQ,2,955,93,54,"late_aircraft_delay, carrier_delay, nas_delay"
PIA,7,181,39,15,"carrier_delay, late_aircraft_delay, nas_delay"
GRK,9,91,16,7,"carrier_delay, late_aircraft_delay, nas_delay"
BMI,8,106,6,6,"carrier_delay, late_aircraft_delay, nas_delay"
BFF,12,38,3,1,"carrier_delay, nas_delay, weather_delay"
CLE,6,2079,349,258,"late_aircraft_delay, carrier_delay, nas_delay"
BTV,6,429,56,45,"carrier_delay, late_aircraft_delay, nas_delay"
OMA,3,1192,184,90,"late_aircraft_delay, carrier_delay, nas_delay"
BNA,7,4677,1334,665,"late_aircraft_delay, carrier_delay, nas_delay"
PSC,4,274,26,4,"carrier_delay, nas_delay, late_aircraft_delay"
RDM,9,335,34,22,"carrier_delay, nas_delay, late_aircraft_delay"
BQN,10,85,14,7,"late_aircraft_delay, carrier_delay, nas_delay"
ATW,11,336,36,36,"carrier_delay, weather_delay, late_aircraft_delay"
CRW,7,139,29,42,"carrier_delay, late_aircraft_delay, nas_delay"
BLI,2,138,5,1,"late_aircraft_delay, nas_delay, carrier_delay"
IMT,12,23,10,8,"carrier_delay, weather_delay, nas_delay"
MLI,4,187,28,10,"carrier_delay, late_aircraft_delay, nas_delay"
PGD,9,164,24,12,"carrier_delay, late_aircraft_delay, weather_delay"
MRY,7,257,41,22,"carrier_delay, late_aircraft_delay, weather_delay"
GPT,6,173,31,17,"late_aircraft_delay, carrier_delay, nas_delay"
SAF,4,106,12,11,"carrier_delay, nas_delay, late_aircraft_delay"
ROA,7,121,24,19,"late_aircraft_delay, carrier_delay, nas_delay"
ABR,7,38,6,6,"carrier_delay, nas_delay, weather_delay"
LCH,8,67,4,6,"carrier_delay, weather_delay, late_aircraft_delay"
ABY,7,25,5,10,"carrier_delay, weather_delay, nas_delay"
ESC,6,30,3,4,"carrier_delay, nas_delay, weather_delay"
ROW,12,45,9,5,"carrier_delay, weather_delay, late_aircraft_delay"
BRW,12,9,10,1,"late_aircraft_delay, carrier_delay, nas_delay"
CVG,4,2146,267,146,"late_aircraft_delay, carrier_delay, nas_delay"
CID,7,407,66,54,"late_aircraft_delay, carrier_delay, nas_delay"
BHM,6,853,152,80,"late_aircraft_delay, carrier_delay, nas_delay"
PSE,4,54,5,6,"late_aircraft_delay, nas_delay, carrier_delay"
BTV,7,447,58,65,"late_aircraft_delay, carrier_delay, nas_delay"
SBP,8,310,17,25,"carrier_delay, late_aircraft_delay, nas_delay"
TVC,4,126,19,7,"carrier_delay, nas_delay, late_aircraft_delay"
MAF,7,451,103,58,"late_aircraft_delay, carrier_delay, nas_delay"
INL,4,31,1,1,"weather_delay, carrier_delay, nas_delay"
SGU,6,136,10,10,"carrier_delay, weather_delay, late_aircraft_delay"
GRI,6,41,3,11,"carrier_delay, late_aircraft_delay, security_delay"
HOB,7,40,2,6,"carrier_delay, nas_delay, late_aircraft_delay"
HRL,2,224,17,3,"late_aircraft_delay, nas_delay, carrier_delay"
BET,9,41,4,1,"late_aircraft_delay, nas_delay, carrier_delay"
BGM,1,18,0,1,"nas_delay, late_aircraft_delay, carrier_delay"
CDV,10,35,6,1,"late_aircraft_delay, nas_delay, carrier_delay"
LGA,9,8274,733,360,"carrier_delay, late_aircraft_delay, nas_delay"
DSM,10,844,64,37,"carrier_delay, late_aircraft_delay, nas_delay"
OGG,6,1511,117,32,"late_aircraft_delay, carrier_delay, nas_delay"
MSY,7,1956,626,434,"late_aircraft_delay, carrier_delay, nas_delay"
ORH,5,49,8,9,"late_aircraft_delay, carrier_delay, nas_delay"
TRI,6,112,9,12,"late_aircraft_delay, carrier_delay, nas_delay"
EWN,7,5,5,5,"late_aircraft_delay, weather_delay, nas_delay"
MDT,10,318,29,14,"carrier_delay, late_aircraft_delay, weather_delay"
MFE,6,205,40,46,"carrier_delay, late_aircraft_delay, nas_delay"
PWM,1,280,41,34,"late_aircraft_delay, carrier_delay, nas_delay"
STX,3,83,8,11,"late_aircraft_delay, carrier_delay, nas_delay"
MLI,5,190,32,42,"late_aircraft_delay, carrier_delay, nas_delay"
MQT,6,53,10,6,"late_aircraft_delay, carrier_delay, nas_delay"
FCA,4,126,12,5,"carrier_delay, nas_delay, late_aircraft_delay"
EGE,7,127,30,12,"carrier_delay, late_aircraft_delay, nas_delay"
CWA,2,36,2,0,"weather_delay, carrier_delay, nas_delay"
EWN,8,13,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
SCC,3,32,1,1,"late_aircraft_delay, carrier_delay, security_delay"
JFK,7,5033,1250,1062,"carrier_delay, late_aircraft_delay, nas_delay"
LAS,9,9043,1644,724,"late_aircraft_delay, carrier_delay, nas_delay"
PHL,7,4565,1334,1084,"late_aircraft_delay, carrier_delay, nas_delay"
LFT,4,163,10,16,"weather_delay, late_aircraft_delay, carrier_delay"
MCO,6,6643,1707,1260,"late_aircraft_delay, carrier_delay, nas_delay"
DFW,4,13259,2941,1914,"late_aircraft_delay, carrier_delay, nas_delay"
MGM,1,97,28,19,"carrier_delay, late_aircraft_delay, weather_delay"
MLB,11,154,10,4,"carrier_delay, late_aircraft_delay, nas_delay"
FWA,2,166,28,17,"carrier_delay, nas_delay, late_aircraft_delay"
PSG,10,37,3,2,"late_aircraft_delay, nas_delay, carrier_delay"
RIW,6,45,3,2,"carrier_delay, late_aircraft_delay, nas_delay"
PAE,7,29,7,0,"late_aircraft_delay, nas_delay, carrier_delay"
JAN,6,344,58,31,"late_aircraft_delay, carrier_delay, nas_delay"
XWA,1,62,12,17,"carrier_delay, late_aircraft_delay, weather_delay"
PSM,10,16,1,1,"nas_delay, late_aircraft_delay, carrier_delay"
ABY,3,48,2,2,"carrier_delay, weather_delay, nas_delay"
CKB,12,3,3,2,"late_aircraft_delay, carrier_delay, weather_delay"
GUC,3,54,5,7,"late_aircraft_delay, carrier_delay, nas_delay"
FLL,8,3162,1010,648,"late_aircraft_delay, carrier_delay, nas_delay"
CID,6,406,57,46,"late_aircraft_delay, carrier_delay, nas_delay"
BHM,9,882,107,51,"late_aircraft_delay, carrier_delay, nas_delay"
SGF,4,382,53,42,"carrier_delay, late_aircraft_delay, nas_delay"
PBI,8,954,231,186,"late_aircraft_delay, carrier_delay, nas_delay"
BTV,10,556,54,25,"carrier_delay, late_aircraft_delay, nas_delay"
BOI,10,1315,103,46,"carrier_delay, late_aircraft_delay, nas_delay"
DSM,2,688,69,56,"carrier_delay, late_aircraft_delay, nas_delay"
BIL,11,206,26,10,"carrier_delay, late_aircraft_delay, nas_delay"
USA,2,31,6,6,"late_aircraft_delay, carrier_delay, nas_delay"
IDA,9,203,13,6,"carrier_delay, weather_delay, nas_delay"
ABI,11,91,5,5,"weather_delay, carrier_delay, late_aircraft_delay"
WRG,5,36,8,0,"late_aircraft_delay, nas_delay, carrier_delay"
CAK,10,166,11,15,"late_aircraft_delay, carrier_delay, nas_delay"
EGE,8,120,19,23,"late_aircraft_delay, carrier_delay, nas_delay"
DIK,6,29,2,2,"carrier_delay, late_aircraft_delay, nas_delay"
MOT,5,129,13,5,"carrier_delay, late_aircraft_delay, nas_delay"
SPN,9,18,0,1,"weather_delay, nas_delay, carrier_delay"
CKB,7,10,7,3,"carrier_delay, late_aircraft_delay, nas_delay"
SNA,9,2183,261,123,"late_aircraft_delay, carrier_delay, nas_delay"
GFK,3,68,3,4,"carrier_delay, nas_delay, weather_delay"
JFK,5,5668,1044,625,"carrier_delay, nas_delay, late_aircraft_delay"
CVG,12,1863,306,162,"late_aircraft_delay, nas_delay, carrier_delay"
MIA,7,3920,1290,984,"late_aircraft_delay, carrier_delay, nas_delay"
ABQ,2,1060,121,51,"late_aircraft_delay, carrier_delay, nas_delay"
SDF,9,1314,123,66,"carrier_delay, late_aircraft_delay, nas_delay"
EVV,6,119,14,10,"late_aircraft_delay, carrier_delay, nas_delay"
AVL,12,366,89,57,"late_aircraft_delay, carrier_delay, nas_delay"
ILM,4,357,44,25,"late_aircraft_delay, nas_delay, carrier_delay"
DAB,11,153,9,3,"late_aircraft_delay, nas_delay, carrier_delay"
LBB,6,294,41,30,"late_aircraft_delay, carrier_delay, weather_delay"
BLI,7,158,21,9,"late_aircraft_delay, carrier_delay, nas_delay"
ATW,8,291,30,31,"carrier_delay, late_aircraft_delay, nas_delay"
GNV,7,140,32,30,"late_aircraft_delay, carrier_delay, nas_delay"
ITO,9,400,23,2,"late_aircraft_delay, carrier_delay, nas_delay"
ALB,5,583,91,50,"late_aircraft_delay, carrier_delay, nas_delay"
MRY,4,227,20,14,"carrier_delay, late_aircraft_delay, nas_delay"
SUN,9,89,3,2,"carrier_delay, nas_delay, weather_delay"
HHH,12,44,11,3,"late_aircraft_delay, carrier_delay, nas_delay"
BQN,6,89,36,29,"late_aircraft_delay, carrier_delay, nas_delay"
MDT,4,326,33,11,"late_aircraft_delay, carrier_delay, nas_delay"
ALW,5,41,3,0,"late_aircraft_delay, carrier_delay, nas_delay"
BGM,11,18,4,2,"carrier_delay, late_aircraft_delay, nas_delay"
LRD,1,74,11,14,"late_aircraft_delay, nas_delay, weather_delay"
SPN,3,22,1,1,"carrier_delay, weather_delay, nas_delay"
FAY,2,62,5,2,"carrier_delay, late_aircraft_delay, nas_delay"
STC,7,5,0,0,"carrier_delay, weather_delay, nas_delay"
DIK,3,18,0,2,"weather_delay, carrier_delay, nas_delay"
LAS,8,8890,1929,1009,"late_aircraft_delay, carrier_delay, nas_delay"
PDX,7,3144,554,259,"late_aircraft_delay, carrier_delay, nas_delay"
BUR,2,1173,171,95,"late_aircraft_delay, nas_delay, carrier_delay"
RDU,3,2834,445,227,"late_aircraft_delay, carrier_delay, nas_delay"
LBB,7,330,47,24,"late_aircraft_delay, carrier_delay, weather_delay"
GRR,5,842,107,90,"late_aircraft_delay, carrier_delay, nas_delay"
LEX,5,440,71,57,"late_aircraft_delay, nas_delay, carrier_delay"
BIS,5,220,16,20,"carrier_delay, weather_delay, late_aircraft_delay"
AVL,1,470,80,46,"carrier_delay, late_aircraft_delay, nas_delay"
LRD,2,78,8,2,"nas_delay, late_aircraft_delay, carrier_delay"
KTN,9,143,10,4,"late_aircraft_delay, nas_delay, carrier_delay"
MOB,8,169,8,6,"late_aircraft_delay, carrier_delay, nas_delay"
FOD,12,32,3,2,"late_aircraft_delay, carrier_delay, nas_delay"
BIL,1,171,18,21,"nas_delay, late_aircraft_delay, carrier_delay"
CRW,4,157,25,13,"carrier_delay, late_aircraft_delay, nas_delay"
DRO,6,208,26,21,"carrier_delay, weather_delay, nas_delay"
YUM,3,90,3,4,"carrier_delay, nas_delay, late_aircraft_delay"
COU,3,84,13,6,"carrier_delay, weather_delay, nas_delay"
AVP,4,44,9,8,"late_aircraft_delay, carrier_delay, nas_delay"
FOD,1,19,5,4,"carrier_delay, late_aircraft_delay, nas_delay"
PIB,6,34,3,2,"late_aircraft_delay, carrier_delay, nas_delay"
PIH,9,41,0,1,"carrier_delay, weather_delay, nas_delay"
GST,7,18,2,1,"late_aircraft_delay, weather_delay, security_delay"
IAG,12,14,3,2,"nas_delay, weather_delay, late_aircraft_delay"
LBE,6,35,4,1,"late_aircraft_delay, carrier_delay, weather_delay"
DAL,4,3294,823,367,"late_aircraft_delay, carrier_delay, nas_delay"
LAX,2,8041,1318,561,"late_aircraft_delay, carrier_delay, nas_delay"
BLV,6,74,15,14,"late_aircraft_delay, carrier_delay, weather_delay"
BOI,1,920,137,69,"late_aircraft_delay, carrier_delay, nas_delay"
ATW,7,307,47,33,"carrier_delay, late_aircraft_delay, nas_delay"
CAE,10,428,41,9,"late_aircraft_delay, carrier_delay, nas_delay"
SNA,5,2063,367,188,"late_aircraft_delay, carrier_delay, nas_delay"
MAF,2,433,30,11,"carrier_delay, late_aircraft_delay, nas_delay"
BTV,5,366,32,30,"late_aircraft_delay, nas_delay, carrier_delay"
MLB,1,115,18,16,"late_aircraft_delay, carrier_delay, nas_delay"
FSD,2,328,36,24,"carrier_delay, nas_delay, late_aircraft_delay"
RDM,6,288,45,18,"carrier_delay, late_aircraft_delay, nas_delay"
VLD,1,37,1,3,"late_aircraft_delay, carrier_delay, nas_delay"
GCK,9,44,2,1,"carrier_delay, nas_delay, weather_delay"
EAR,11,35,1,1,"carrier_delay, nas_delay, weather_delay"
ADQ,5,47,2,1,"carrier_delay, late_aircraft_delay, nas_delay"
VLD,11,47,3,1,"late_aircraft_delay, nas_delay, carrier_delay"
VCT,4,37,0,1,"late_aircraft_delay, nas_delay, carrier_delay"
ORD,7,11941,3227,2487,"late_aircraft_delay, carrier_delay, nas_delay"
CID,3,369,41,24,"carrier_delay, late_aircraft_delay, nas_delay"
RIC,4,926,139,83,"late_aircraft_delay, nas_delay, carrier_delay"
TYS,3,683,82,56,"late_aircraft_delay, carrier_delay, nas_delay"
AZA,9,208,21,8,"carrier_delay, late_aircraft_delay, nas_delay"
PIE,6,472,97,62,"carrier_delay, late_aircraft_delay, weather_delay"
MHT,9,367,29,12,"late_aircraft_delay, carrier_delay, nas_delay"
ADQ,3,35,6,3,"late_aircraft_delay, weather_delay, nas_delay"
PWM,3,331,38,31,"late_aircraft_delay, carrier_delay, nas_delay"
GTF,6,126,9,6,"late_aircraft_delay, nas_delay, carrier_delay"
DRO,5,163,18,19,"carrier_delay, late_aircraft_delay, nas_delay"
LCK,11,32,6,2,"late_aircraft_delay, carrier_delay, weather_delay"
APN,2,22,1,5,"carrier_delay, weather_delay, nas_delay"
GJT,7,210,33,19,"carrier_delay, late_aircraft_delay, nas_delay"
TTN,4,93,21,17,"late_aircraft_delay, nas_delay, carrier_delay"
BQK,1,24,5,11,"carrier_delay, weather_delay, nas_delay"
GUM,11,40,2,1,"carrier_delay, weather_delay, nas_delay"
SCE,3,39,2,2,"weather_delay, carrier_delay, nas_delay"
ATL,9,17556,2350,883,"carrier_delay, late_aircraft_delay, nas_delay"
YAK,5,40,3,1,"late_aircraft_delay, security_delay, nas_delay"
GSO,9,647,69,38,"carrier_delay, late_aircraft_delay, nas_delay"
IAD,11,2889,259,135,"carrier_delay, late_aircraft_delay, nas_delay"
CWA,8,38,5,3,"late_aircraft_delay, carrier_delay, nas_delay"
IND,12,2321,322,179,"late_aircraft_delay, nas_delay, carrier_delay"
TUL,8,946,95,55,"late_aircraft_delay, carrier_delay, nas_delay"
KOA,10,881,71,32,"late_aircraft_delay, carrier_delay, nas_delay"
HDN,4,88,7,2,"late_aircraft_delay, weather_delay, carrier_delay"
BET,6,38,8,1,"late_aircraft_delay, nas_delay, security_delay"
PGD,5,238,38,26,"carrier_delay, late_aircraft_delay, nas_delay"
GRK,7,90,22,18,"late_aircraft_delay, carrier_delay, nas_delay"
PSC,8,271,30,11,"carrier_delay, late_aircraft_delay, nas_delay"
BGM,12,11,2,2,"late_aircraft_delay, nas_delay, carrier_delay"
YUM,2,76,6,2,"late_aircraft_delay, nas_delay, carrier_delay"
PIB,1,20,4,3,"late_aircraft_delay, carrier_delay, weather_delay"
CWA,5,46,1,1,"weather_delay, nas_delay, late_aircraft_delay"
GRI,1,34,7,8,"carrier_delay, weather_delay, nas_delay"
MHK,10,46,3,3,"late_aircraft_delay, nas_delay, carrier_delay"
MSY,5,2353,622,391,"late_aircraft_delay, carrier_delay, nas_delay"
HOU,1,2514,627,236,"late_aircraft_delay, carrier_delay, nas_delay"
EAR,12,31,3,4,"carrier_delay, weather_delay, late_aircraft_delay"
BOI,9,1312,150,57,"carrier_delay, late_aircraft_delay, nas_delay"
MEM,3,1126,150,72,"late_aircraft_delay, carrier_delay, nas_delay"
CHS,8,1216,220,152,"late_aircraft_delay, carrier_delay, nas_delay"
BDL,8,1083,228,128,"late_aircraft_delay, carrier_delay, nas_delay"
BIS,11,192,30,18,"carrier_delay, late_aircraft_delay, nas_delay"
TWF,10,41,0,0,"carrier_delay, weather_delay, nas_delay"
ABI,6,88,13,11,"late_aircraft_delay, carrier_delay, weather_delay"
SBA,3,321,49,40,"nas_delay, late_aircraft_delay, carrier_delay"
EUG,5,340,49,31,"carrier_delay, nas_delay, late_aircraft_delay"
FAI,11,116,12,9,"carrier_delay, nas_delay, late_aircraft_delay"
MOT,10,131,14,3,"carrier_delay, nas_delay, late_aircraft_delay"
OAJ,2,48,3,2,"carrier_delay, late_aircraft_delay, weather_delay"
BMI,1,81,10,11,"late_aircraft_delay, carrier_delay, nas_delay"
HGR,4,3,6,1,"late_aircraft_delay, carrier_delay, nas_delay"
BGM,4,19,2,0,"nas_delay, carrier_delay, weather_delay"
ATL,7,13591,4204,3459,"carrier_delay, late_aircraft_delay, nas_delay"
MFR,8,234,25,19,"carrier_delay, weather_delay, late_aircraft_delay"
LAS,5,8622,2351,940,"late_aircraft_delay, carrier_delay, nas_delay"
ANC,4,774,113,51,"carrier_delay, late_aircraft_delay, nas_delay"
SJT,7,52,7,10,"carrier_delay, late_aircraft_delay, nas_delay"
FAY,10,134,9,9,"carrier_delay, late_aircraft_delay, nas_delay"
PVD,2,518,47,21,"late_aircraft_delay, carrier_delay, nas_delay"
MLB,5,151,14,15,"late_aircraft_delay, carrier_delay, nas_delay"
HSV,6,434,79,40,"carrier_delay, late_aircraft_delay, nas_delay"
ROW,4,36,6,3,"carrier_delay, late_aircraft_delay, nas_delay"
TUL,11,892,79,35,"late_aircraft_delay, carrier_delay, nas_delay"
CDC,6,31,3,5,"carrier_delay, weather_delay, nas_delay"
CAK,1,131,18,24,"late_aircraft_delay, carrier_delay, nas_delay"
PBG,12,19,14,6,"weather_delay, carrier_delay, nas_delay"
BQK,11,58,5,4,"carrier_delay, nas_delay, late_aircraft_delay"
CMI,4,67,9,5,"carrier_delay, late_aircraft_delay, nas_delay"
ESC,8,40,2,1,"carrier_delay, weather_delay, nas_delay"
BJI,12,29,9,7,"carrier_delay, weather_delay, nas_delay"
HOB,10,39,2,2,"carrier_delay, late_aircraft_delay, nas_delay"
DIK,1,20,3,2,"weather_delay, late_aircraft_delay, carrier_delay"
PSG,7,39,5,0,"late_aircraft_delay, carrier_delay, nas_delay"
BRO,2,73,3,0,"late_aircraft_delay, carrier_delay, nas_delay"
PSG,12,35,1,4,"late_aircraft_delay, nas_delay, carrier_delay"
HOU,8,2732,486,161,"late_aircraft_delay, carrier_delay, nas_delay"
CAE,12,373,47,26,"late_aircraft_delay, carrier_delay, nas_delay"
RIC,12,832,178,75,"carrier_delay, late_aircraft_delay, nas_delay"
ORF,2,912,72,34,"late_aircraft_delay, nas_delay, carrier_delay"
LIH,11,833,52,18,"late_aircraft_delay, carrier_delay, nas_delay"
MOB,7,131,20,21,"late_aircraft_delay, carrier_delay, nas_delay"
CIU,6,34,4,4,"carrier_delay, weather_delay, nas_delay"
OTZ,9,23,2,0,"carrier_delay, late_aircraft_delay, nas_delay"
DLH,5,109,6,18,"weather_delay, nas_delay, late_aircraft_delay"
CPR,4,19,0,0,"carrier_delay, weather_delay, nas_delay"
MCW,1,20,5,6,"late_aircraft_delay, weather_delay, nas_delay"
CAE,2,323,25,11,"late_aircraft_delay, carrier_delay, nas_delay"
BIH,7,10,1,4,"late_aircraft_delay, carrier_delay, weather_delay"
SCK,4,21,6,1,"late_aircraft_delay, nas_delay, carrier_delay"
FLG,9,92,5,3,"carrier_delay, weather_delay, nas_delay"
MFR,9,215,21,12,"carrier_delay, weather_delay, late_aircraft_delay"
FAI,7,195,54,23,"carrier_delay, late_aircraft_delay, nas_delay"
HTS,3,6,3,3,"carrier_delay, late_aircraft_delay, nas_delay"
JMS,10,46,3,1,"carrier_delay, late_aircraft_delay, nas_delay"
SWO,4,42,4,5,"late_aircraft_delay, weather_delay, carrier_delay"
LBL,10,27,5,0,"late_aircraft_delay, weather_delay, carrier_delay"
SLC,11,5678,492,240,"carrier_delay, nas_delay, late_aircraft_delay"
MIA,11,5381,736,337,"late_aircraft_delay, carrier_delay, nas_delay"
BUR,3,1237,252,134,"nas_delay, late_aircraft_delay, carrier_delay"
CMH,7,2136,367,264,"late_aircraft_delay, carrier_delay, nas_delay"
GTF,12,134,10,6,"nas_delay, weather_delay, late_aircraft_delay"
FSD,6,314,54,45,"late_aircraft_delay, carrier_delay, nas_delay"
ICT,12,517,66,29,"carrier_delay, late_aircraft_delay, weather_delay"
FLL,6,3578,1004,594,"late_aircraft_delay, nas_delay, carrier_delay"
LIT,2,551,50,19,"late_aircraft_delay, carrier_delay, nas_delay"
TLH,5,314,49,47,"late_aircraft_delay, carrier_delay, weather_delay"
PIE,5,382,76,41,"carrier_delay, late_aircraft_delay, nas_delay"
MDT,5,259,35,36,"late_aircraft_delay, nas_delay, carrier_delay"
WRG,9,43,1,1,"late_aircraft_delay, nas_delay, carrier_delay"
STS,3,187,22,6,"carrier_delay, late_aircraft_delay, nas_delay"
HHH,9,101,15,12,"late_aircraft_delay, weather_delay, nas_delay"
SPS,2,36,2,2,"carrier_delay, nas_delay, weather_delay"
OTH,3,7,3,2,"late_aircraft_delay, nas_delay, carrier_delay"
PSP,2,804,139,81,"nas_delay, carrier_delay, late_aircraft_delay"
SAT,4,2014,332,161,"late_aircraft_delay, nas_delay, carrier_delay"
CLT,2,9676,1405,540,"late_aircraft_delay, carrier_delay, nas_delay"
ELM,3,49,4,7,"carrier_delay, nas_delay, weather_delay"
FAY,7,49,8,12,"carrier_delay, weather_delay, nas_delay"
MYR,9,860,80,50,"late_aircraft_delay, carrier_delay, nas_delay"
GSO,4,623,42,31,"late_aircraft_delay, carrier_delay, nas_delay"
EGE,5,88,6,10,"nas_delay, carrier_delay, late_aircraft_delay"
FAT,2,515,63,30,"carrier_delay, late_aircraft_delay, nas_delay"
JAC,2,234,72,48,"late_aircraft_delay, nas_delay, carrier_delay"
RKS,9,44,2,1,"carrier_delay, nas_delay, weather_delay"
ABI,3,98,9,10,"late_aircraft_delay, carrier_delay, weather_delay"
GCC,10,37,2,3,"weather_delay, nas_delay, carrier_delay"
HRL,9,212,29,8,"late_aircraft_delay, carrier_delay, nas_delay"
ESC,7,31,2,5,"weather_delay, carrier_delay, nas_delay"
SCC,1,25,2,4,"late_aircraft_delay, nas_delay, carrier_delay"
ADQ,4,34,7,2,"carrier_delay, late_aircraft_delay, nas_delay"
FNT,3,129,17,18,"nas_delay, late_aircraft_delay, carrier_delay"
SUX,4,38,1,2,"carrier_delay, weather_delay, nas_delay"
PBI,5,1320,231,197,"late_aircraft_delay, carrier_delay, nas_delay"
LIH,3,860,83,11,"carrier_delay, late_aircraft_delay, nas_delay"
PIT,9,2415,206,102,"late_aircraft_delay, carrier_delay, nas_delay"
GRR,1,718,144,131,"late_aircraft_delay, carrier_delay, weather_delay"
MFR,7,221,26,26,"carrier_delay, late_aircraft_delay, nas_delay"
SRQ,11,850,81,40,"carrier_delay, late_aircraft_delay, nas_delay"
SYR,9,665,59,29,"carrier_delay, late_aircraft_delay, nas_delay"
ACK,7,230,45,35,"late_aircraft_delay, nas_delay, carrier_delay"
CSG,10,55,2,3,"carrier_delay, late_aircraft_delay, nas_delay"
BIS,3,155,21,7,"nas_delay, late_aircraft_delay, carrier_delay"
PBG,9,11,2,0,"late_aircraft_delay, nas_delay, carrier_delay"
MBS,3,100,6,7,"carrier_delay, late_aircraft_delay, nas_delay"
