codice,aeroporto_partenza,numero_voli,ritardo_minimo,ritardo_massimo,ritardo_medio,tasso_cancellazione,mese
9E,GSO,55,3.0,187.0,14.13,1.82,1
9E,GSO,56,1.0,76.0,2.95,3.57,2
9E,GSO,56,5.0,150.0,8.79,0.0,3
9E,GSO,62,1.0,182.0,7.05,0.0,4
9E,GSO,59,1.0,193.0,9.53,1.69,5
9E,GSO,77,1.0,63.0,5.66,2.6,6
9E,GSO,81,1.0,268.0,14.77,13.58,7
9E,GSO,90,1.0,879.0,25.1,8.89,8
9E,GSO,53,1.0,27.0,1.55,0.0,9
9E,GSO,55,4.0,56.0,3.49,0.0,10
9E,GSO,43,22.0,86.0,4.72,0.0,11
9E,GSO,72,2.0,435.0,20.08,0.0,12
9E,GSP,53,6.0,373.0,30.15,7.55,1
9E,GSP,39,1.0,249.0,13.28,0.0,2
9E,GSP,50,2.0,40.0,2.2,0.0,3
9E,GSP,43,5.0,829.0,23.7,2.33,4
9E,GSP,40,1.0,93.0,7.83,2.5,5
9E,GSP,52,1.0,797.0,23.83,5.77,6
9E,GSP,59,1.0,330.0,21.31,6.78,7
9E,GSP,52,1.0,152.0,13.23,0.0,8
9E,GSP,64,6.0,521.0,14.31,1.56,9
9E,GSP,82,1.0,117.0,2.56,0.0,10
9E,GSP,75,3.0,143.0,4.65,0.0,11
9E,GSP,73,3.0,88.0,8.48,0.0,12
9E,GTR,30,26.0,258.0,26.77,10.0,1
9E,GTR,31,7.0,8.0,0.48,0.0,2
9E,GTR,32,7.0,16.0,1.66,0.0,3
9E,GTR,21,2.0,70.0,3.67,0.0,4
9E,GTR,35,4.0,171.0,8.37,0.0,5
9E,GTR,32,2.0,66.0,2.94,0.0,6
9E,GTR,25,3.0,306.0,27.56,0.0,7
9E,GTR,32,6.0,21.0,0.84,0.0,8
9E,GTR,36,2.0,27.0,2.53,0.0,9
9E,GTR,28,5.0,5.0,0.18,0.0,10
9E,GTR,32,1.0,285.0,10.63,0.0,11
9E,GTR,24,7.0,60.0,5.21,0.0,12
9E,HPN,34,11.0,899.0,50.0,2.94,1
9E,HPN,38,6.0,61.0,7.84,2.63,2
9E,HPN,36,1.0,84.0,6.94,0.0,3
9E,HPN,30,3.0,272.0,14.67,3.33,4
9E,HPN,43,1.0,84.0,13.56,0.0,5
9E,HPN,43,6.0,71.0,5.93,0.0,6
9E,HPN,33,4.0,274.0,33.85,12.12,7
9E,HPN,38,1.0,373.0,30.61,5.26,8
9E,HPN,35,1.0,151.0,12.17,0.0,9
9E,HPN,26,3.0,43.0,2.42,0.0,10
9E,HPN,41,1.0,41.0,3.71,0.0,11
9E,HPN,37,2.0,218.0,17.59,0.0,12
9E,HSV,54,5.0,220.0,16.59,1.85,1
9E,HSV,20,96.0,96.0,4.8,0.0,2
9E,HSV,16,9.0,150.0,10.94,0.0,3
9E,HSV,49,2.0,87.0,8.04,0.0,4
9E,HSV,56,1.0,137.0,9.46,1.79,5
9E,HSV,19,1.0,222.0,21.68,0.0,6
9E,HSV,2,0.0,-7.0,0.0,0.0,8
9E,HSV,23,3.0,36.0,1.7,0.0,10
9E,HSV,10,27.0,27.0,2.7,0.0,11
9E,HSV,34,3.0,151.0,11.06,0.0,12
9E,IAD,35,5.0,169.0,19.97,0.0,1
9E,IAD,29,3.0,72.0,7.41,0.0,2
9E,IAD,39,6.0,76.0,4.21,0.0,3
9E,IAD,19,1.0,107.0,12.53,0.0,4
9E,IAD,14,8.0,15.0,2.21,0.0,9
9E,IAD,26,3.0,11.0,0.73,0.0,10
9E,IAD,4,25.0,25.0,6.25,0.0,11
9E,IAD,9,2.0,113.0,19.0,0.0,12
9E,ICT,25,2.0,90.0,15.76,0.0,1
9E,ICT,20,7.0,66.0,7.5,0.0,2
9E,ICT,5,1.0,6.0,1.4,0.0,3
9E,ICT,3,25.0,25.0,8.33,0.0,11
9E,ICT,27,2.0,204.0,21.15,0.0,12
9E,ILM,31,3.0,511.0,36.1,3.23,1
9E,ILM,28,1.0,73.0,4.93,3.57,2
9E,ILM,36,14.0,56.0,2.69,0.0,3
9E,ILM,46,9.0,141.0,5.96,0.0,4
9E,ILM,48,10.0,229.0,13.52,0.0,5
9E,ILM,60,12.0,829.0,24.55,5.0,6
9E,ILM,80,1.0,236.0,20.8,8.75,7
9E,ILM,72,1.0,171.0,11.65,4.17,8
9E,ILM,54,9.0,149.0,7.11,0.0,9
9E,ILM,52,1.0,68.0,5.63,0.0,10
9E,ILM,64,1.0,62.0,5.13,0.0,11
9E,ILM,57,2.0,131.0,13.74,0.0,12
9E,IND,67,3.0,150.0,9.43,7.46,1
9E,IND,52,1.0,210.0,11.98,5.77,2
9E,IND,135,1.0,174.0,7.51,0.0,3
9E,IND,132,2.0,316.0,9.19,0.76,4
9E,IND,134,1.0,217.0,10.92,0.75,5
9E,IND,108,2.0,229.0,9.96,4.63,6
9E,IND,105,1.0,333.0,27.75,5.71,7
9E,IND,119,1.0,1086.0,26.45,7.56,8
9E,IND,84,1.0,120.0,3.21,1.19,9
9E,IND,82,2.0,337.0,6.28,0.0,10
9E,IND,72,3.0,155.0,7.42,0.0,11
9E,IND,80,1.0,203.0,11.03,0.0,12
9E,ITH,15,1.0,385.0,40.47,13.33,1
9E,ITH,11,33.0,47.0,7.27,9.09,2
9E,ITH,16,105.0,146.0,39.31,0.0,3
9E,ITH,25,15.0,56.0,4.84,0.0,4
9E,ITH,32,8.0,176.0,7.16,3.13,5
9E,ITH,27,4.0,194.0,15.0,14.81,6
9E,ITH,31,3.0,209.0,26.55,3.23,7
9E,ITH,33,5.0,286.0,23.64,15.15,8
9E,ITH,30,2.0,453.0,15.17,0.0,9
9E,ITH,27,7.0,48.0,2.04,0.0,10
9E,ITH,26,22.0,22.0,0.85,0.0,11
9E,ITH,22,4.0,279.0,20.68,0.0,12
9E,JAN,4,8.0,261.0,67.25,0.0,1
9E,JAN,2,0.0,0.0,0.0,0.0,2
9E,JAN,17,2.0,43.0,9.29,0.0,9
9E,JAN,31,3.0,122.0,8.32,0.0,10
9E,JAN,28,1.0,20.0,1.0,0.0,11
9E,JAN,51,2.0,110.0,8.86,1.96,12
9E,JAX,37,10.0,860.0,28.16,5.41,1
9E,JAX,42,3.0,35.0,2.38,2.38,2
9E,JAX,53,1.0,66.0,3.72,0.0,3
9E,JAX,30,3.0,71.0,7.97,0.0,4
9E,JAX,34,1.0,136.0,14.03,2.94,5
9E,JAX,56,1.0,139.0,8.0,1.79,6
9E,JAX,45,3.0,240.0,10.8,8.89,7
9E,JAX,46,2.0,139.0,9.13,8.7,8
9E,JAX,28,0.0,-3.0,0.0,0.0,9
9E,JAX,8,1.0,1.0,0.13,0.0,10
9E,JAX,34,4.0,34.0,2.65,0.0,11
9E,JAX,26,5.0,142.0,12.62,0.0,12
9E,JFK,668,1.0,356.0,17.38,5.54,1
9E,JFK,588,1.0,645.0,11.84,2.38,2
9E,JFK,688,1.0,448.0,8.52,0.15,3
9E,JFK,675,1.0,183.0,8.92,1.48,4
9E,JFK,691,1.0,858.0,17.28,2.32,5
9E,JFK,719,1.0,726.0,20.59,7.65,6
9E,JFK,760,1.0,963.0,31.89,10.66,7
9E,JFK,763,1.0,994.0,21.59,12.32,8
9E,JFK,646,1.0,417.0,7.1,0.31,9
9E,JFK,720,1.0,192.0,4.36,0.0,10
9E,JFK,567,1.0,184.0,3.8,0.0,11
9E,JFK,459,1.0,1082.0,19.38,0.65,12
9E,LAN,21,5.0,136.0,18.43,4.76,1
9E,LAN,9,0.0,-5.0,0.0,0.0,2
9E,LAN,4,0.0,-8.0,0.0,0.0,3
9E,LAN,10,4.0,164.0,43.9,0.0,7
9E,LAN,11,15.0,37.0,7.45,0.0,8
9E,LAN,8,6.0,6.0,0.75,0.0,9
9E,LAN,6,12.0,12.0,2.0,0.0,10
9E,LEX,24,1.0,75.0,6.79,0.0,1
9E,LEX,3,0.0,-9.0,0.0,0.0,2
9E,LEX,21,6.0,126.0,9.14,0.0,3
9E,LEX,20,8.0,60.0,6.75,0.0,4
9E,LEX,4,1.0,24.0,6.25,0.0,5
9E,LEX,34,16.0,181.0,19.85,0.0,12
9E,LFT,28,7.0,119.0,19.61,3.57,1
9E,LFT,34,1.0,34.0,2.88,0.0,2
9E,LFT,33,3.0,469.0,29.85,0.0,3
9E,LFT,44,1.0,129.0,6.68,0.0,4
9E,LFT,50,1.0,210.0,13.1,0.0,5
9E,LFT,20,2.0,20.0,2.45,0.0,6
9E,LFT,12,9.0,1171.0,110.5,0.0,7
9E,LFT,3,17.0,17.0,5.67,0.0,8
9E,LFT,32,2.0,100.0,5.81,3.13,9
9E,LFT,27,1.0,9.0,0.41,0.0,10
9E,LFT,33,1.0,66.0,3.27,0.0,11
9E,LFT,54,7.0,107.0,8.59,0.0,12
9E,LGA,1050,1.0,633.0,18.04,8.19,1
9E,LGA,1111,1.0,450.0,10.59,3.78,2
9E,LGA,1172,1.0,1100.0,12.11,0.0,3
9E,LGA,1258,1.0,648.0,10.87,2.15,4
9E,LGA,1281,1.0,524.0,15.53,2.5,5
9E,LGA,1258,1.0,784.0,17.55,6.2,6
9E,LGA,1459,1.0,879.0,26.65,10.14,7
9E,LGA,1323,1.0,935.0,20.53,11.79,8
9E,LGA,1093,1.0,667.0,4.23,0.55,9
9E,LGA,1107,1.0,475.0,6.09,0.0,10
9E,LGA,1008,1.0,203.0,4.8,0.0,11
9E,LGA,929,1.0,587.0,13.28,0.32,12
9E,LIT,14,4.0,151.0,37.21,7.14,1
9E,LIT,21,1.0,48.0,4.81,0.0,2
9E,LIT,8,1.0,14.0,1.88,0.0,3
9E,LIT,12,2.0,150.0,20.17,0.0,6
9E,LIT,20,8.0,250.0,40.3,0.0,7
9E,LIT,18,20.0,111.0,18.61,5.56,8
9E,LIT,12,6.0,6.0,0.5,0.0,9
9E,LIT,26,6.0,93.0,8.04,0.0,10
9E,LIT,10,457.0,457.0,45.7,0.0,11
9E,LIT,15,2.0,84.0,15.07,0.0,12
9E,MBS,32,1.0,90.0,3.81,0.0,4
9E,MBS,8,9.0,9.0,1.13,0.0,5
9E,MBS,1,6.0,6.0,6.0,0.0,6
9E,MBS,2,36.0,36.0,18.0,0.0,7
9E,MBS,4,27.0,103.0,56.25,0.0,8
9E,MCI,47,3.0,778.0,39.72,6.38,1
9E,MCI,50,1.0,134.0,7.92,2.0,2
9E,MCI,67,1.0,252.0,17.64,0.0,3
9E,MCI,62,1.0,271.0,14.68,1.61,4
9E,MCI,60,1.0,218.0,9.23,6.67,5
9E,MCI,50,3.0,730.0,24.28,4.0,6
9E,MCI,92,1.0,172.0,21.35,6.52,7
9E,MCI,64,1.0,137.0,13.94,12.5,8
9E,MCI,40,2.0,183.0,7.28,0.0,9
9E,MCI,32,1.0,755.0,24.16,0.0,10
9E,MCI,15,34.0,34.0,2.27,0.0,11
9E,MCI,6,51.0,76.0,30.17,0.0,12
9E,MDT,39,1.0,230.0,16.13,5.13,1
9E,MDT,36,1.0,100.0,4.78,0.0,2
9E,MDT,25,3.0,25.0,2.16,0.0,3
9E,MDT,11,15.0,15.0,1.36,0.0,4
9E,MDT,3,16.0,16.0,5.33,0.0,5
9E,MDT,1,28.0,28.0,28.0,0.0,6
9E,MDT,5,4.0,4.0,0.8,0.0,11
9E,MDT,18,12.0,204.0,24.0,0.0,12
9E,MEM,38,1.0,223.0,20.16,7.89,1
9E,MEM,34,1.0,80.0,6.29,5.88,2
9E,MEM,27,2.0,354.0,27.48,0.0,3
9E,MEM,39,1.0,28.0,2.08,2.56,4
9E,MEM,31,1.0,179.0,9.03,3.23,5
9E,MEM,60,1.0,67.0,8.7,3.33,6
9E,MEM,55,3.0,126.0,12.8,5.45,7
9E,MEM,52,1.0,126.0,7.04,9.62,8
9E,MEM,33,4.0,14.0,1.18,0.0,9
9E,MEM,30,2.0,213.0,7.87,0.0,10
9E,MEM,69,1.0,169.0,4.04,0.0,11
9E,MEM,55,2.0,357.0,16.22,0.0,12
9E,MGM,29,1.0,1132.0,55.38,0.0,1
9E,MGM,21,7.0,25.0,2.95,0.0,2
9E,MGM,21,1.0,186.0,23.86,0.0,3
9E,MGM,37,3.0,52.0,4.03,0.0,4
9E,MGM,11,5.0,5.0,0.45,0.0,5
9E,MGM,24,7.0,96.0,6.54,0.0,6
9E,MGM,37,1.0,366.0,18.86,2.7,7
9E,MGM,39,1.0,28.0,1.82,2.56,8
9E,MGM,57,1.0,177.0,9.93,1.75,9
9E,MGM,58,3.0,326.0,10.48,0.0,10
9E,MGM,56,1.0,210.0,10.32,0.0,11
9E,MGM,50,2.0,446.0,19.68,0.0,12
9E,MIA,4,4.0,82.0,21.5,0.0,1
9E,MIA,4,49.0,99.0,57.5,0.0,12
9E,MKE,25,7.0,728.0,45.48,16.0,1
9E,MKE,29,1.0,304.0,17.86,0.0,2
9E,MKE,48,1.0,576.0,24.77,0.0,3
9E,MKE,54,3.0,969.0,30.57,0.0,4
9E,MKE,41,1.0,292.0,12.2,2.44,5
9E,MKE,28,8.0,735.0,40.0,3.57,6
9E,MKE,29,2.0,113.0,14.83,6.9,7
9E,MKE,32,2.0,144.0,15.44,6.25,8
9E,MKE,33,10.0,37.0,3.39,0.0,9
9E,MKE,35,1.0,48.0,1.94,0.0,10
9E,MKE,29,1.0,28.0,1.9,0.0,11
9E,MKE,33,1.0,72.0,6.09,0.0,12
9E,MLI,33,1.0,273.0,34.79,9.09,1
9E,MLI,26,7.0,22.0,1.46,0.0,2
9E,MLI,31,3.0,131.0,7.55,0.0,3
9E,MLI,32,6.0,37.0,3.5,0.0,4
9E,MLI,33,2.0,219.0,23.55,0.0,5
9E,MLI,26,4.0,82.0,8.12,0.0,6
9E,MLI,35,1.0,297.0,18.14,8.57,7
9E,MLI,28,2.0,230.0,15.46,7.14,8
9E,MLI,35,10.0,128.0,10.54,0.0,9
9E,MLI,28,2.0,19.0,0.96,0.0,10
9E,MLI,20,3.0,35.0,2.05,0.0,11
9E,MLI,25,10.0,210.0,22.72,4.0,12
9E,MLU,35,3.0,254.0,46.03,2.86,1
9E,MLU,31,1.0,166.0,14.32,0.0,2
9E,MLU,36,2.0,46.0,3.72,0.0,3
9E,MLU,29,2.0,29.0,5.72,0.0,4
9E,MLU,25,1.0,341.0,46.24,0.0,5
9E,MLU,34,6.0,57.0,4.88,0.0,6
9E,MLU,46,2.0,254.0,34.3,4.35,7
9E,MLU,44,4.0,491.0,25.7,0.0,8
9E,MLU,31,1.0,67.0,8.29,0.0,9
9E,MLU,48,2.0,38.0,2.02,0.0,10
9E,MLU,35,3.0,263.0,25.66,0.0,11
9E,MLU,32,2.0,228.0,19.19,3.13,12
9E,MOB,17,21.0,61.0,16.47,0.0,1
9E,MOB,16,6.0,15.0,2.38,0.0,2
9E,MOB,30,6.0,193.0,9.4,0.0,3
9E,MOB,49,5.0,168.0,5.22,0.0,4
9E,MOB,32,5.0,194.0,10.44,0.0,5
9E,MOB,26,8.0,39.0,3.54,0.0,6
9E,MOB,32,19.0,218.0,26.38,12.5,7
9E,MOB,27,1.0,136.0,5.07,0.0,8
9E,MOB,28,6.0,1136.0,58.32,0.0,9
9E,MOB,35,7.0,28.0,1.0,0.0,10
9E,MOB,38,2.0,96.0,3.92,0.0,11
9E,MOB,56,1.0,339.0,30.75,1.79,12
9E,MQT,12,7.0,44.0,7.33,25.0,1
9E,MQT,8,87.0,87.0,10.88,0.0,2
9E,MQT,14,1.0,14.0,1.79,0.0,3
9E,MQT,13,1.0,74.0,7.38,0.0,5
9E,MQT,3,0.0,-10.0,0.0,0.0,6
9E,MSN,25,3.0,97.0,9.24,0.0,1
9E,MSN,24,5.0,395.0,16.67,4.17,2
9E,MSN,19,6.0,110.0,11.68,0.0,3
9E,MSN,7,4.0,4.0,0.57,0.0,4
9E,MSN,26,1.0,42.0,1.65,3.85,5
9E,MSN,63,2.0,712.0,27.38,0.0,6
9E,MSN,61,2.0,204.0,14.31,11.48,7
9E,MSN,46,2.0,278.0,20.24,4.35,8
9E,MSN,27,3.0,13.0,0.74,0.0,9
9E,MSN,36,10.0,147.0,6.58,0.0,10
9E,MSN,21,126.0,126.0,6.0,0.0,11
9E,MSN,37,1.0,57.0,9.84,0.0,12
9E,MSP,324,1.0,706.0,19.86,2.16,1
9E,MSP,246,2.0,204.0,7.04,0.0,2
9E,MSP,298,1.0,144.0,9.18,1.01,3
9E,MSP,333,1.0,106.0,3.35,0.0,4
9E,MSP,332,1.0,832.0,8.64,0.0,5
9E,MSP,308,1.0,753.0,26.54,0.0,6
9E,MSP,318,1.0,789.0,24.16,4.4,7
9E,MSP,299,1.0,849.0,16.73,0.33,8
9E,MSP,311,1.0,138.0,6.07,0.0,9
9E,MSP,259,2.0,81.0,3.82,0.0,10
9E,MSP,285,1.0,112.0,5.33,0.0,11
9E,MSP,400,1.0,766.0,18.95,0.25,12
9E,MSY,1,0.0,-13.0,0.0,0.0,1
9E,MYR,14,10.0,210.0,27.57,0.0,1
9E,MYR,13,12.0,12.0,0.92,7.69,2
9E,MYR,11,0.0,-4.0,0.0,0.0,3
9E,MYR,22,29.0,29.0,1.32,0.0,4
9E,MYR,26,16.0,156.0,11.96,3.85,5
9E,MYR,34,3.0,1011.0,41.03,5.88,6
9E,MYR,39,14.0,231.0,20.41,5.13,7
9E,MYR,34,3.0,347.0,16.29,5.88,8
9E,MYR,17,0.0,-1.0,0.0,0.0,9
9E,MYR,17,0.0,-1.0,0.0,0.0,10
9E,MYR,13,1.0,7.0,0.77,0.0,11
9E,MYR,13,7.0,84.0,19.92,0.0,12
9E,OAJ,19,15.0,1157.0,78.47,0.0,1
9E,OAJ,16,3.0,72.0,4.69,0.0,2
9E,OAJ,17,1.0,90.0,6.82,0.0,3
9E,OAJ,18,16.0,86.0,8.61,0.0,4
9E,OAJ,12,27.0,90.0,9.75,0.0,5
9E,OAJ,16,3.0,30.0,2.5,0.0,6
9E,OAJ,7,9.0,12.0,3.0,0.0,7
9E,OAJ,1,71.0,71.0,71.0,0.0,8
9E,OAJ,35,1.0,951.0,40.03,0.0,9
9E,OAJ,42,1.0,6.0,0.4,0.0,10
9E,OAJ,43,7.0,74.0,2.88,0.0,11
9E,OAJ,53,3.0,474.0,23.79,0.0,12
9E,OKC,2,171.0,171.0,85.5,0.0,10
9E,OKC,1,8.0,8.0,8.0,0.0,11
9E,OMA,16,9.0,59.0,6.25,6.25,1
9E,OMA,36,1.0,261.0,17.22,2.78,2
9E,OMA,15,25.0,25.0,1.67,0.0,3
9E,OMA,9,2.0,134.0,26.33,0.0,4
9E,OMA,13,18.0,779.0,191.62,0.0,5
9E,OMA,22,11.0,133.0,16.45,4.55,6
9E,OMA,32,1.0,313.0,18.5,12.5,7
9E,OMA,25,2.0,48.0,5.32,0.0,8
9E,OMA,25,5.0,25.0,2.44,0.0,9
9E,OMA,31,4.0,44.0,4.77,0.0,10
9E,OMA,15,2.0,84.0,5.87,0.0,11
9E,OMA,9,0.0,-10.0,0.0,0.0,12
9E,ORD,4,0.0,-2.0,0.0,0.0,1
9E,ORD,19,1.0,266.0,34.89,0.0,3
9E,ORD,9,1.0,72.0,19.78,11.11,4
9E,ORD,2,0.0,-2.0,0.0,0.0,7
9E,ORD,2,0.0,-4.0,0.0,0.0,10
9E,ORD,1,46.0,46.0,46.0,0.0,11
9E,ORF,86,3.0,489.0,16.03,3.49,1
9E,ORF,96,2.0,99.0,4.66,2.08,2
9E,ORF,102,1.0,90.0,5.31,0.0,3
9E,ORF,104,6.0,347.0,16.58,2.88,4
9E,ORF,108,1.0,244.0,16.12,0.0,5
9E,ORF,101,3.0,317.0,20.6,2.97,6
9E,ORF,92,1.0,225.0,32.21,11.96,7
9E,ORF,84,1.0,437.0,21.26,11.9,8
9E,ORF,84,1.0,189.0,10.08,0.0,9
9E,ORF,64,1.0,49.0,6.41,0.0,10
9E,ORF,78,1.0,919.0,26.12,0.0,11
9E,ORF,78,1.0,143.0,11.73,0.0,12
9E,ORH,4,0.0,-25.0,0.0,25.0,1
9E,ORH,9,1.0,1.0,0.11,22.22,2
9E,ORH,9,5.0,7.0,1.33,0.0,3
9E,ORH,9,41.0,74.0,12.78,0.0,4
9E,ORH,10,8.0,160.0,34.4,0.0,5
9E,ORH,8,47.0,909.0,143.0,0.0,6
9E,ORH,9,16.0,34.0,5.56,11.11,7
9E,ORH,12,15.0,298.0,48.58,8.33,8
9E,ORH,10,4.0,25.0,2.9,0.0,9
9E,ORH,15,6.0,36.0,3.6,0.0,10
9E,ORH,12,3.0,135.0,12.42,0.0,11
9E,ORH,8,30.0,951.0,151.38,12.5,12
9E,PHL,22,5.0,173.0,31.86,0.0,1
9E,PHL,16,110.0,110.0,6.88,0.0,2
9E,PHL,7,20.0,20.0,2.86,0.0,3
9E,PHL,11,4.0,371.0,34.09,0.0,11
9E,PHL,6,131.0,131.0,21.83,0.0,12
9E,PIT,66,1.0,722.0,22.56,4.55,1
9E,PIT,61,2.0,192.0,8.2,0.0,2
9E,PIT,94,1.0,139.0,7.79,0.0,3
9E,PIT,77,3.0,808.0,15.51,0.0,4
9E,PIT,86,1.0,210.0,12.57,4.65,5
9E,PIT,84,1.0,246.0,20.85,3.57,6
9E,PIT,76,2.0,262.0,31.01,13.16,7
9E,PIT,84,2.0,773.0,46.86,7.14,8
9E,PIT,54,2.0,945.0,25.59,0.0,9
9E,PIT,65,6.0,32.0,0.69,0.0,10
9E,PIT,51,1.0,114.0,8.84,0.0,11
9E,PIT,48,2.0,195.0,14.65,0.0,12
9E,PNS,25,3.0,83.0,11.52,4.0,1
9E,PNS,16,3.0,7.0,0.63,0.0,2
9E,PNS,17,4.0,13.0,1.0,0.0,3
9E,PNS,19,5.0,359.0,39.89,0.0,4
9E,PNS,20,3.0,197.0,26.7,0.0,5
9E,PNS,5,48.0,171.0,56.8,0.0,6
9E,PNS,4,75.0,82.0,39.25,0.0,7
9E,PNS,2,0.0,-18.0,0.0,0.0,8
9E,PNS,11,1.0,5.0,0.55,0.0,11
9E,PNS,24,3.0,155.0,24.29,0.0,12
9E,PVD,54,1.0,396.0,26.52,9.26,1
9E,PVD,57,3.0,315.0,9.91,3.51,2
9E,PVD,45,4.0,112.0,11.27,0.0,3
9E,PVD,32,13.0,688.0,27.19,6.25,4
9E,PVD,18,0.0,-2.0,0.0,0.0,5
9E,PVD,17,4.0,93.0,12.76,0.0,6
9E,PVD,13,1.0,329.0,61.23,0.0,7
9E,PVD,15,9.0,1021.0,81.27,0.0,8
9E,PVD,13,0.0,-13.0,0.0,0.0,9
9E,PVD,20,0.0,-1.0,0.0,0.0,10
9E,PVD,21,0.0,-1.0,0.0,0.0,11
9E,PVD,39,12.0,209.0,15.21,0.0,12
9E,PWM,65,1.0,286.0,22.98,3.08,1
9E,PWM,77,1.0,502.0,13.91,5.19,2
9E,PWM,45,1.0,60.0,4.67,0.0,3
9E,PWM,9,9.0,454.0,62.56,0.0,4
9E,PWM,21,5.0,42.0,3.33,0.0,5
9E,PWM,46,5.0,380.0,30.39,6.52,6
9E,PWM,29,3.0,245.0,33.0,17.24,7
9E,PWM,39,4.0,1269.0,50.74,12.82,8
9E,PWM,7,35.0,144.0,25.57,0.0,9
9E,PWM,25,3.0,290.0,23.56,0.0,10
9E,PWM,13,19.0,56.0,5.77,0.0,11
9E,PWM,18,3.0,16.0,3.89,0.0,12
9E,RAP,12,8.0,207.0,57.83,0.0,6
9E,RAP,10,2.0,312.0,64.2,0.0,7
9E,RAP,2,23.0,40.0,31.5,0.0,8
9E,RAP,26,5.0,199.0,9.81,0.0,11
9E,RAP,44,2.0,107.0,11.48,0.0,12
9E,RDU,234,2.0,896.0,25.39,1.71,1
9E,RDU,267,1.0,857.0,11.88,2.25,2
9E,RDU,280,1.0,170.0,9.96,0.36,3
9E,RDU,311,1.0,331.0,14.82,1.61,4
9E,RDU,299,1.0,368.0,20.9,1.34,5
9E,RDU,270,1.0,908.0,15.58,5.56,6
9E,RDU,269,1.0,324.0,30.32,11.9,7
9E,RDU,277,1.0,924.0,31.84,9.03,8
9E,RDU,273,1.0,276.0,11.24,0.37,9
9E,RDU,264,1.0,230.0,9.31,0.0,10
9E,RDU,279,1.0,182.0,10.63,0.0,11
9E,RDU,223,1.0,226.0,18.6,0.45,12
9E,RIC,66,4.0,1101.0,45.71,0.0,1
9E,RIC,76,1.0,77.0,7.7,3.95,2
9E,RIC,65,4.0,113.0,8.06,0.0,3
9E,RIC,93,3.0,217.0,8.6,0.0,4
9E,RIC,93,1.0,128.0,12.31,1.08,5
9E,RIC,89,1.0,211.0,19.64,5.62,6
9E,RIC,109,1.0,388.0,24.54,10.09,7
9E,RIC,118,3.0,237.0,19.64,5.93,8
9E,RIC,78,1.0,143.0,6.5,0.0,9
9E,RIC,68,1.0,781.0,19.19,0.0,10
9E,RIC,51,2.0,179.0,5.47,0.0,11
9E,RIC,60,3.0,279.0,13.62,0.0,12
9E,ROA,30,3.0,290.0,28.4,13.33,1
9E,ROA,31,3.0,17.0,1.1,0.0,2
9E,ROA,37,2.0,54.0,4.08,0.0,3
9E,ROA,42,2.0,497.0,22.62,0.0,4
9E,ROA,52,1.0,98.0,10.31,0.0,5
9E,ROA,39,1.0,256.0,10.26,0.0,6
9E,ROA,31,3.0,173.0,13.68,6.45,7
9E,ROA,35,6.0,203.0,11.09,2.86,8
9E,ROA,38,2.0,266.0,16.61,0.0,9
9E,ROA,41,1.0,74.0,4.41,0.0,10
9E,ROA,51,2.0,191.0,6.35,0.0,11
9E,ROA,42,3.0,830.0,49.07,7.14,12
9E,ROC,99,1.0,816.0,26.44,5.05,1
9E,ROC,77,3.0,85.0,5.68,5.19,2
9E,ROC,96,1.0,303.0,11.53,0.0,3
9E,ROC,106,1.0,215.0,9.25,2.83,4
9E,ROC,135,1.0,257.0,8.15,1.48,5
9E,ROC,115,1.0,200.0,17.1,6.09,6
9E,ROC,108,1.0,606.0,21.58,9.26,7
9E,ROC,104,3.0,1184.0,31.6,11.54,8
9E,ROC,87,1.0,137.0,3.77,0.0,9
9E,ROC,120,1.0,157.0,3.16,0.0,10
9E,ROC,105,1.0,67.0,3.44,0.0,11
9E,ROC,101,1.0,153.0,12.2,0.0,12
9E,RST,24,1.0,133.0,19.92,4.17,1
9E,RST,9,0.0,-5.0,0.0,0.0,2
9E,RST,4,0.0,-20.0,0.0,0.0,3
9E,RST,14,1.0,204.0,20.93,0.0,4
9E,RST,8,9.0,34.0,11.13,0.0,6
9E,RST,12,3.0,865.0,121.58,8.33,7
9E,RST,10,1.0,49.0,22.7,0.0,8
9E,RST,17,2.0,49.0,9.35,0.0,9
9E,RST,3,17.0,17.0,5.67,0.0,10
9E,RST,6,3.0,21.0,4.5,0.0,12
9E,RSW,3,78.0,78.0,26.0,0.0,1
9E,RSW,6,35.0,60.0,15.83,0.0,12
9E,SAV,87,3.0,333.0,19.67,5.75,1
9E,SAV,90,2.0,180.0,9.81,2.22,2
9E,SAV,95,4.0,187.0,11.27,0.0,3
9E,SAV,81,7.0,112.0,9.01,2.47,4
9E,SAV,58,3.0,376.0,22.41,0.0,5
9E,SAV,79,2.0,312.0,10.81,7.59,6
9E,SAV,92,2.0,904.0,37.27,7.61,7
9E,SAV,83,4.0,681.0,15.78,9.64,8
9E,SAV,67,3.0,369.0,9.84,0.0,9
9E,SAV,67,2.0,264.0,8.16,0.0,10
9E,SAV,66,1.0,256.0,10.62,0.0,11
9E,SAV,54,2.0,140.0,15.13,0.0,12
9E,SBN,1,0.0,-13.0,0.0,0.0,9
9E,SBN,1,0.0,-15.0,0.0,0.0,10
9E,SBN,1,0.0,-17.0,0.0,0.0,11
9E,SDF,17,76.0,518.0,72.18,0.0,1
9E,SDF,5,0.0,-6.0,0.0,0.0,4
